Gene_symbol;NAME;Foldchange NOXvsHYX;Pvalue NOXvsHYX;FDR NOXvsHYX
Pcdhgc4;"protocadherin gamma subfamily C; 4";1,123104909;0,2960575;0,43523211
Pcdhgc5;"protocadherin gamma subfamily C; 5";1,43551235;0,00674878;0,021204463
Pced1a;PC-esterase domain containing 1A;-1,333475238;0,003438512;0,011981293
Pced1b;PC-esterase domain containing 1B;-1,43662483;6,84E-05;0,000395614
Pcf11;cleavage and polyadenylation factor subunit homolog (S. cerevisiae);-1,00597214;0,920703678;0,95016775
Pcgf1;polycomb group ring finger 1;-1,064272457;0,639718072;0,751708439
Pcgf2;polycomb group ring finger 2;-1,297799729;0,001875327;0,007150901
Pcgf3;polycomb group ring finger 3;-1,049232889;0,702688821;0,798167991
Pcgf5;polycomb group ring finger 5;1,428287446;1,81E-05;0,000122727
Pcgf6;polycomb group ring finger 6;1,30773257;0,00944024;0,028022788
Pcid2;PCI domain containing 2;1,066975931;0,400674187;0,542601971
Pcif1;PDX1 C-terminal inhibiting factor 1;-1,178820494;0,021657865;0,055771473
Pck2;phosphoenolpyruvate carboxykinase 2 (mitochondrial);-1,040017389;0,524730331;0,657156882
Pclo;piccolo (presynaptic cytomatrix protein);-1,215140947;0,173796831;0,29131568
Pcm1;pericentriolar material 1;1,076803197;0,152219629;0,263448763
Pcmt1;protein-L-isoaspartate (D-aspartate) O-methyltransferase 1;1,144568263;0,016889229;0,045432956
Pcmtd1;protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1;-1,088328692;0,1243112;0,225437923
Pcmtd2;protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2;-1,42511089;1,02E-09;1,67E-08
Pcna;proliferating cell nuclear antigen;1,084234944;0,160682634;0,274246398
Pcnp;PEST proteolytic signal containing nuclear protein;-1,142173037;0,011017945;0,031893137
Pcnt;pericentrin (kendrin);1,06853359;0,244151499;0,37643765
Pcnx;pecanex homolog (Drosophila);-1,183968576;0,021889329;0,056278627
Pcnxl2;pecanex-like 2 (Drosophila);-1,036378189;0,857453062;0,9069643
Pcnxl3;pecanex-like 3 (Drosophila);-1,225340461;0,000841207;0,003583923
Pcnxl4;pecanex-like 4 (Drosophila);1,124159552;0,093874672;0,180804892
Pcolce;procollagen C-endopeptidase enhancer protein;1,065643513;0,349955528;0,492783064
Pcolce2;procollagen C-endopeptidase enhancer 2;-1,611209816;9,61E-09;1,33E-07
Pcp4l1;Purkinje cell protein 4-like 1;1,613448512;0,001707039;0,006607065
Pcsk1;proprotein convertase subtilisin/kexin type 1;1,668989457;0,021951767;0,056409505
Pcsk4;proprotein convertase subtilisin/kexin type 4;-1,041286075;0,879591218;0,92205486
Pcsk5;proprotein convertase subtilisin/kexin type 5;-1,996977705;1,33E-22;1,07E-20
Pcsk6;proprotein convertase subtilisin/kexin type 6;-1,324652069;0,004432135;0,01485783
Pcsk7;proprotein convertase subtilisin/kexin type 7;1,005732278;0,920484449;0,950008322
Pctp;phosphatidylcholine transfer protein;1,033682536;0,723337953;0,813609643
Pcx;pyruvate carboxylase;1,948007787;2,90E-14;9,59E-13
Pcyox1;prenylcysteine oxidase 1;-1,078272813;0,377140906;0,519799785
Pcyox1l;prenylcysteine oxidase 1 like;-1,447737725;0,007030778;0,021909509
Pcyt1a;"phosphate cytidylyltransferase 1; choline; alpha isoform";1,123779737;0,043647116;0,098604177
Pcyt1b;"phosphate cytidylyltransferase 1; choline; beta isoform";1,250832459;0,161163152;0,274868866
Pcyt2;"phosphate cytidylyltransferase 2; ethanolamine";1,004164543;0,955628323;0,973272325
Pdap1;PDGFA associated protein 1;-1,111968929;0,106397249;0,199510139
Pdcd10;programmed cell death 10;1,049473727;0,334849266;0,476782463
Pdcd11;programmed cell death 11;1,129872684;0,032361326;0,077385549
Pdcd2;programmed cell death 2;1,271935037;0,014547366;0,040266648
Pdcd2l;programmed cell death 2-like;1,213301581;0,018000847;0,047805688
Pdcd4;programmed cell death 4;-1,641219652;2,08E-21;1,41E-19
Pdcd5;programmed cell death 5;1,028455385;0,733804143;0,820038704
Pdcd6;programmed cell death 6;1,078398494;0,331702284;0,473496217
Pdcd6ip;programmed cell death 6 interacting protein;1,344413071;1,39E-08;1,89E-07
Pdcd7;programmed cell death 7;-1,26659629;0,010317027;0,030173757
Pdcl;phosducin-like;-1,05317904;0,320126211;0,461328307
Pdcl3;phosducin-like 3;-1,061444923;0,270067515;0,406139248
Pddc1;Parkinson disease 7 domain containing 1;-1,33514031;0,001484206;0,005856679
Pde10a;phosphodiesterase 10A;1,20184176;0,086190042;0,169178692
Pde12;phosphodiesterase 12;1,420645137;8,75E-08;1,01E-06
Pde1a;"phosphodiesterase 1A; calmodulin-dependent";-1,356052975;0,001673436;0,006502736
Pde1b;"phosphodiesterase 1B; Ca2+-calmodulin dependent";1,137449083;0,346579363;0,489400346
Pde1c;phosphodiesterase 1C;-1,014657938;0,930968682;0,956991976
Pde2a;"phosphodiesterase 2A; cGMP-stimulated";-2,12799947;3,87E-11;7,93E-10
Pde3a;"phosphodiesterase 3A; cGMP inhibited";-1,545427253;0,013864172;0,038667362
Pde3b;"phosphodiesterase 3B; cGMP-inhibited";-1,120652765;0,088072638;0,172111804
Pde4a;"phosphodiesterase 4A; cAMP specific";1,059057047;0,417596605;0,558747734
Pde4b;"phosphodiesterase 4B; cAMP specific";-1,543569694;0,000971973;0,004055091
Pde4c;"phosphodiesterase 4C; cAMP specific";-1,257291637;0,25263964;0,38590271
Pde4d;"phosphodiesterase 4D; cAMP specific";-1,00441707;0,946013087;0,967171824
Pde4dip;phosphodiesterase 4D interacting protein (myomegalin);1,064277636;0,499348879;0,633818867
Pde5a;"phosphodiesterase 5A; cGMP-specific";-2,069142239;8,47E-11;1,63E-09
Pde6d;"phosphodiesterase 6D; cGMP-specific; rod; delta";-1,039616763;0,575284289;0,701134865
Pde7a;phosphodiesterase 7A;1,325094231;6,07E-06;4,64E-05
Pde7b;phosphodiesterase 7B;-1,852555735;2,11E-05;0,000140551
Pde8a;phosphodiesterase 8A;1,032563114;0,77463545;0,850892795
Pde8b;phosphodiesterase 8B;1,065386142;0,264822125;0,400467386
Pde9a;phosphodiesterase 9A;-1,188240538;0,034627112;0,081948969
Pdf;peptide deformylase (mitochondrial);1,089848658;0,291728848;0,430204762
Pdgfa;"platelet derived growth factor; alpha";1,4701068;7,38E-07;6,97E-06
Pdgfb;"platelet derived growth factor; B polypeptide";1,064526244;0,367232797;0,51002431
Pdgfc;"platelet-derived growth factor; C polypeptide";2,111645008;1,07E-10;2,04E-09
Pdgfd;"platelet-derived growth factor; D polypeptide";1,084898572;0,62728841;0,741203795
Pdgfra;"platelet derived growth factor receptor; alpha polypeptide";-3,835654863;2,69E-19;1,54E-17
Pdgfrb;"platelet derived growth factor receptor; beta polypeptide";-1,63735096;2,49E-08;3,19E-07
Pdgfrl;platelet-derived growth factor receptor-like;-2,203553226;1,78E-32;3,74E-30
Pdha1;pyruvate dehydrogenase E1 alpha 1;1,098600279;0,096822246;0,185176331
Pdhb;pyruvate dehydrogenase (lipoamide) beta;1,099988143;0,154635634;0,266467253
Pdhx;"pyruvate dehydrogenase complex; component X";1,075121431;0,249116151;0,382271626
Pdia3;protein disulfide isomerase associated 3;1,038044426;0,608141066;0,727182289
Pdia4;protein disulfide isomerase associated 4;-1,075568901;0,274462905;0,410938184
Pdia5;protein disulfide isomerase associated 5;-1,052307233;0,4666513;0,604607022
Pdia6;protein disulfide isomerase associated 6;-1,086074135;0,131255596;0,234962879
Pdik1l;PDLIM1 interacting kinase 1 like;1,008429133;0,916716548;0,947185544
Pdk1;"pyruvate dehydrogenase kinase; isoenzyme 1";1,178889426;0,016697526;0,045031606
Pdk2;"pyruvate dehydrogenase kinase; isoenzyme 2";-1,381467898;2,32E-07;2,42E-06
Pdk3;"pyruvate dehydrogenase kinase; isoenzyme 3";1,161806861;0,014782236;0,040801308
Pdk4;"pyruvate dehydrogenase kinase; isoenzyme 4";1,188234787;0,277595845;0,414655791
Pdlim1;PDZ and LIM domain 1 (elfin);1,043550327;0,516524512;0,649551266
Pdlim2;PDZ and LIM domain 2;-1,090826171;0,085573825;0,16815652
Pdlim3;PDZ and LIM domain 3;-1,856695478;1,53E-14;5,28E-13
Pdlim4;PDZ and LIM domain 4;1,438369472;0,039786674;0,09164676
Pdlim5;PDZ and LIM domain 5;1,112532482;0,098898738;0,188093478
Pdlim7;PDZ and LIM domain 7;1,064193285;0,313015825;0,453662702
Pdp1;pyruvate dehyrogenase phosphatase catalytic subunit 1;-1,069907182;0,340727656;0,483043179
Pdp2;pyruvate dehyrogenase phosphatase catalytic subunit 2;-1,358110316;0,073895679;0,149328095
Pdpk1;3-phosphoinositide dependent protein kinase 1;1,058784233;0,304607631;0,445210485
Pdpn;podoplanin;1,039457678;0,527215594;0,6593228
Pdpr;pyruvate dehydrogenase phosphatase regulatory subunit;-1,132404707;0,469049329;0,606391848
Pdrg1;p53 and DNA damage regulated 1;1,011229311;0,873911431;0,918282901
Pds5a;"PDS5; regulator of cohesion maintenance; homolog A (S. cerevisiae)";1,077156668;0,487838728;0,623774558
Pds5b;"PDS5; regulator of cohesion maintenance; homolog B (S. cerevisiae)";-1,283313823;0,000270947;0,001335439
Pdss1;"prenyl (solanesyl) diphosphate synthase; subunit 1";1,56406218;0,000265521;0,001311339
Pdss2;"prenyl (solanesyl) diphosphate synthase; subunit 2";1,161442327;0,196983322;0,320329855
Pdxdc1;pyridoxal-dependent decarboxylase domain containing 1;1,047832013;0,355824267;0,498711383
Pdxk;"pyridoxal (pyridoxine; vitamin B6) kinase";1,494203893;1,87E-07;2,00E-06
Pdxp;"pyridoxal (pyridoxine; vitamin B6) phosphatase";-1,259499911;0,140954334;0,248465034
Pdzd11;PDZ domain containing 11;-1,075825399;0,325215152;0,466550834
Pdzd2;PDZ domain containing 2;-3,058050169;1,12E-19;6,65E-18
Pdzd4;PDZ domain containing 4;-1,539507361;2,20E-06;1,87E-05
Pdzd7;PDZ domain containing 7;-1,45939845;0,005911385;0,018967363
Pdzd8;PDZ domain containing 8;1,072053685;0,437942009;0,577684649
Pdzk1;PDZ domain containing 1;1,045240188;0,716803055;0,808779438
Pdzk1ip1;PDZK1 interacting protein 1;1,241128004;0,034775891;0,082195014
Pdzrn3;PDZ domain containing RING finger 3;-1,054112107;0,454612732;0,593461809
Pdzrn4;PDZ domain containing RING finger 4;-1,973034787;0,000136966;0,000734542
Pea15a;phosphoprotein enriched in astrocytes 15A;-1,347185768;9,27E-07;8,56E-06
Peak1;pseudopodium-enriched atypical kinase 1;-1,359133171;0,002446921;0,008937931
Pear1;platelet endothelial aggregation receptor 1;-1,460837746;6,61E-06;5,00E-05
Pebp1;phosphatidylethanolamine binding protein 1;1,231716395;0,002376752;0,008729434
Pecam1;platelet/endothelial cell adhesion molecule 1;-1,334988484;0,001306173;0,005233608
Pecr;peroxisomal trans-2-enoyl-CoA reductase;1,061778178;0,597161466;0,718444587
Pef1;penta-EF hand domain containing 1;1,026491203;0,663824536;0,77059315
Peg10;paternally expressed 10;-1,345495833;0,002386941;0,008760277
Peg12;paternally expressed 12;-1,07335996;0,491234532;0,626387106
Peg13;paternally expressed 13;-1,369414408;4,57E-06;3,60E-05
Peg3;paternally expressed 3;-1,192085133;0,115038125;0,212624252
Peg3os;Peg3 opposite strand;-1,046318149;0,732464883;0,819415769
Peli1;pellino 1;-1,113486321;0,058656931;0,124464663
Peli2;pellino 2;-1,299710523;0,001330553;0,005313881
Peli3;pellino 3;1,090220177;0,684182617;0,785095139
Pelo;pelota homolog (Drosophila);-1,127739896;0,188474441;0,309997251
Pelp1;"proline; glutamic acid and leucine rich protein 1";-1,090665111;0,19463866;0,317325896
Pemt;phosphatidylethanolamine N-methyltransferase;1,720552886;0,003647351;0,012582324
Penk;preproenkephalin;-1,640259131;0,002419199;0,008856514
Peo1;progressive external ophthalmoplegia 1 (human);-1,216985669;0,015955447;0,043460655
Pepd;peptidase D;1,390500431;8,44E-07;7,86E-06
Per1;period circadian clock 1;-1,700994947;0,00076715;0,00330973
Per2;period circadian clock 2;1,028258543;0,725899414;0,815053726
Per3;period circadian clock 3;-1,014907008;0,865964805;0,912994198
Perm1;"PPARGC1 and ESRR induced regulator; muscle 1";1,066773154;0,641711581;0,753387264
Perp;"PERP; TP53 apoptosis effector";2,04443145;4,73E-07;4,64E-06
Pes1;"pescadillo homolog 1; containing BRCT domain (zebrafish)";1,193658182;0,000387704;0,001825081
Pet100;PET100 homolog (S. cerevisiae);-1,251794966;0,038308306;0,088897323
Pet112;NA;1,087813734;0,456773583;0,595331212
Pex1;peroxisomal biogenesis factor 1;1,040117946;0,607312268;0,726605749
Pex10;peroxisomal biogenesis factor 10;1,029208957;0,775774337;0,851470842
Pex11a;peroxisomal biogenesis factor 11 alpha;1,146944463;0,278999293;0,416243683
Pex11b;peroxisomal biogenesis factor 11 beta;-1,082441667;0,197322111;0,320774134
Pex11g;peroxisomal biogenesis factor 11 gamma;-1,006665797;0,956688268;0,974013805
Pex12;peroxisomal biogenesis factor 12;1,042062935;0,622467326;0,737878742
Pex13;peroxisomal biogenesis factor 13;1,004898442;0,927706229;0,954775443
Pex14;peroxisomal biogenesis factor 14;1,054434675;0,432061991;0,572015302
Pex16;peroxisomal biogenesis factor 16;1,036956554;0,713975106;0,806572587
Pex19;peroxisomal biogenesis factor 19;-1,108352891;0,049009423;0,108235289
Pex2;peroxisomal biogenesis factor 2;1,071443483;0,198601077;0,322424607
Pex26;peroxisomal biogenesis factor 26;-1,151223415;0,139441703;0,246346058
Pex3;peroxisomal biogenesis factor 3;1,091807404;0,121261481;0,221357266
Pex5;peroxisomal biogenesis factor 5;-1,051746693;0,343806691;0,486468233
Pex6;peroxisomal biogenesis factor 6;-1,294438398;0,000286539;0,001401036
Pex7;peroxisomal biogenesis factor 7;1,204314404;0,027131896;0,066987431
Pf4;platelet factor 4;1,844718874;1,20E-06;1,08E-05
Pfas;phosphoribosylformylglycinamidine synthase (FGAR amidotransferase);1,172685339;0,024395571;0,061483376
Pfdn1;prefoldin 1;1,252631153;0,000254303;0,001263486
Pfdn2;prefoldin 2;-1,053124191;0,573577864;0,699651508
Pfdn4;prefoldin 4;1,220221278;0,017348045;0,046357287
Pfdn5;prefoldin 5;-1,116285423;0,217574063;0,345390118
Pfkfb1;"6-phosphofructo-2-kinase/fructose-2;6-biphosphatase 1";-1,194029071;0,386136106;0,528669724
Pfkfb2;"6-phosphofructo-2-kinase/fructose-2;6-biphosphatase 2";1,109939935;0,151977722;0,263163654
Pfkfb3;"6-phosphofructo-2-kinase/fructose-2;6-biphosphatase 3";-1,285911501;0,004924633;0,016227068
Pfkfb4;"6-phosphofructo-2-kinase/fructose-2;6-biphosphatase 4";-1,225334202;0,003453225;0,012013839
Pfkl;"phosphofructokinase; liver; B-type";-1,01707487;0,768209402;0,845796995
Pfkm;"phosphofructokinase; muscle";-1,2018388;0,000878716;0,003722113
Pfkp;"phosphofructokinase; platelet";1,185274686;0,009369279;0,027829035
Pfn1;profilin 1;1,06150744;0,279443831;0,416654745
Pfn2;profilin 2;1,486191312;8,75E-05;0,000494733
Pgam1;phosphoglycerate mutase 1;1,391486958;3,97E-08;4,93E-07
Pgam2;phosphoglycerate mutase 2;1,364984161;0,134704357;0,239694036
Pgam5;phosphoglycerate mutase family member 5;1,118343142;0,110817076;0,206347582
Pgap1;post-GPI attachment to proteins 1;-1,037457384;0,748477655;0,831056575
Pgap2;post-GPI attachment to proteins 2;1,027727025;0,6272929;0,741203795
Pgap3;post-GPI attachment to proteins 3;1,320067416;0,000847655;0,003607206
Pgbd1;piggyBac transposable element derived 1;1,112883176;0,461937242;0,600407932
Pgbd5;piggyBac transposable element derived 5;-3,307669752;1,37E-22;1,10E-20
Pgc;progastricsin (pepsinogen C);-2,104154332;4,14E-07;4,11E-06
Pgd;phosphogluconate dehydrogenase;1,45731922;4,15E-09;6,11E-08
Pgf;placental growth factor;1,721779602;9,76E-06;7,09E-05
Pggt1b;"protein geranylgeranyltransferase type I; beta subunit";1,027808081;0,810026147;0,875286372
Pgk1;phosphoglycerate kinase 1;1,432220261;7,23E-09;1,02E-07
Pgls;6-phosphogluconolactonase;-1,052128854;0,481261371;0,618226011
Pglyrp1;peptidoglycan recognition protein 1;2,586412365;3,03E-06;2,49E-05
Pgm1;phosphoglucomutase 1;1,012176905;0,826496592;0,886471813
Pgm2;phosphoglucomutase 2;1,298130712;3,86E-06;3,09E-05
Pgm2l1;phosphoglucomutase 2-like 1;-1,404583419;4,34E-05;0,000266265
Pgm3;phosphoglucomutase 3;1,251201723;0,002362118;0,008686555
Pgm5;phosphoglucomutase 5;-2,273000604;4,58E-16;1,85E-14
Pgp;phosphoglycolate phosphatase;1,028838267;0,749189458;0,831432875
Pgpep1;pyroglutamyl-peptidase I;1,300731086;0,000291614;0,001423436
Pgr;progesterone receptor;-1,847076199;0,015327824;0,04205407
Pgrmc1;progesterone receptor membrane component 1;1,248718238;0,00235809;0,008678268
Pgrmc2;progesterone receptor membrane component 2;1,076313327;0,146618323;0,256202294
Pgs1;phosphatidylglycerophosphate synthase 1;1,201239344;0,003136031;0,011071941
Phactr1;phosphatase and actin regulator 1;-1,313033788;1,47E-05;0,000102217
Phactr2;phosphatase and actin regulator 2;-1,116395175;0,181962945;0,3015521
Phactr3;phosphatase and actin regulator 3;-2,649058634;9,22E-08;1,06E-06
Phactr4;phosphatase and actin regulator 4;-1,053135371;0,353077975;0,495999342
Phax;phosphorylated adaptor for RNA export;-1,172508116;0,005681381;0,01834571
Phb;prohibitin;1,249207736;1,52E-05;0,000105153
Phb2;prohibitin 2;1,026368889;0,654023692;0,762961431
Phc1;polyhomeotic-like 1 (Drosophila);-1,224055846;0,002206896;0,008175153
Phc2;polyhomeotic-like 2 (Drosophila);-1,197790651;0,00074318;0,003220519
Phc3;polyhomeotic-like 3 (Drosophila);-1,084180352;0,338536226;0,480642758
Phex;"phosphate regulating endopeptidase homolog; X-linked";1,073970019;0,615550741;0,732520359
Phf1;PHD finger protein 1;-1,269282065;0,050327727;0,110385049
Phf10;PHD finger protein 10;-1,044008805;0,417322305;0,558599724
Phf11a;PHD finger protein 11A;1,026867641;0,891496685;0,930629685
Phf11b;PHD finger protein 11B;-1,064455969;0,778278699;0,853616635
Phf11c;PHD finger protein 11C;1,127765044;0,493642793;0,628531771
Phf11d;PHD finger protein 11D;1,14470473;0,261734312;0,396984449
Phf12;PHD finger protein 12;-1,323918744;1,25E-07;1,39E-06
Phf13;PHD finger protein 13;-1,235484842;0,003731747;0,012817397
Phf14;PHD finger protein 14;-1,284963979;1,03E-05;7,40E-05
Phf19;PHD finger protein 19;-1,013852758;0,907945066;0,941304173
Phf2;PHD finger protein 2;-1,147853521;0,037913509;0,088165432
Phf20;PHD finger protein 20;-1,015115229;0,776309169;0,851711113
Phf20l1;PHD finger protein 20-like 1;1,049085896;0,440862565;0,580392448
Phf21a;PHD finger protein 21A;-1,621882741;6,49E-15;2,32E-13
Phf21b;PHD finger protein 21B;-1,588109941;0,010855975;0,031523793
Phf23;PHD finger protein 23;-1,112081548;0,073003542;0,147905762
Phf3;PHD finger protein 3;-1,044918634;0,449946868;0,589173618
Phf5a;PHD finger protein 5A;1,000453688;0,994389937;0,997128774
Phf6;PHD finger protein 6;-1,350312942;0,000741506;0,003214213
Phf7;PHD finger protein 7;-1,265409015;0,01223268;0,03483892
Phf8;PHD finger protein 8;-1,129966716;0,071714224;0,14576296
Phgdh;3-phosphoglycerate dehydrogenase;1,806153431;2,25E-09;3,46E-08
Phip;pleckstrin homology domain interacting protein;-1,044503429;0,413693492;0,555312835
Phka1;phosphorylase kinase alpha 1;1,11335633;0,097386685;0,185989174
Phka2;phosphorylase kinase alpha 2;-1,353269976;0,000189525;0,000973025
Phkb;phosphorylase kinase beta;1,065257726;0,330643374;0,472444271
Phkg1;phosphorylase kinase gamma 1;-1,272610525;0,216439342;0,34418711
Phkg2;"phosphorylase kinase; gamma 2 (testis)";-1,078054716;0,357020606;0,499862915
