Mouse Genes,Human Ortholog Symbol,Identity
Ufsp2,ENSG00000109775,83.3689
Tmco6,ENSG00000113119,83.3671
Vwf,ENSG00000110799,83.363
Cercam,ENSG00000167123,83.3613
Vasn,ENSG00000168140,83.3581
Plekhh1,ENSG00000054690,83.3578
Epb4.1l5,ENSG00000115109,83.3561
Synj2,ENSG00000078269,83.3556
Cyb5d1,ENSG00000182224,83.3333
Aimp1,ENSG00000164022,83.3333
Fam219b,ENSG00000178761,83.3333
Cxcr5,ENSG00000160683,83.3333
Chdh,ENSG00000016391,83.3333
Pmvk,ENSG00000163344,83.3333
Mmp23,ENSG00000189409,83.3333
Birc2,ENSG00000110330,83.3333
Usp10,ENSG00000103194,83.3333
Mrpl18,ENSG00000112110,83.3333
Tnip1,ENSG00000145901,83.3333
Mrpl57,ENSG00000173141,83.3333
Crebzf,ENSG00000137504,83.3333
Lactb2,ENSG00000147592,83.3333
Morn3,ENSG00000139714,83.3333
Mybphl,ENSG00000221986,83.3333
Diap3,ENSG00000139734,83.3194
Cpt1c,ENSG00000169169,83.3126
Ace,ENSG00000159640,83.3078
Asb14,ENSG00000239388,83.3049
Ret,ENSG00000165731,83.3034
Iars2,ENSG00000067704,83.3004
Ulk4,ENSG00000168038,83.2941
Rbms2,ENSG00000076067,83.2924
Nhlrc3,ENSG00000188811,83.2853
Dzip3,ENSG00000198919,83.2781
Cdkn2aip,ENSG00000168564,83.2759
Carf,ENSG00000168564,83.2759
Mpzl1,ENSG00000197965,83.2714
Ddx21,ENSG00000165732,83.2695
Uhrf1bp1,ENSG00000065060,83.2639
Gdf10,ENSG00000266524,83.2636
Ovca2,ENSG00000262664,83.2599
Pdzd7,ENSG00000186862,83.2527
Xrcc6,ENSG00000196419,83.2512
Blzf1,ENSG00000117475,83.25
Pcdhga1,ENSG00000204956,83.2438
Stard7,ENSG00000084090,83.2432
Rnf39,ENSG00000204618,83.2386
D17Wsu104e,ENSG00000074842,83.237
Dusp12,ENSG00000081721,83.2353
Mrps24,ENSG00000062582,83.2335
Dhx37,ENSG00000150990,83.2325
She,ENSG00000169291,83.2323
Dbndd2,ENSG00000244274,83.2298
4931428F04Rik,ENSG00000196123,83.2272
Kynu,ENSG00000115919,83.2258
Pcdhgb6,ENSG00000253305,83.2258
Ndufaf7,ENSG00000003509,83.22
Ttc1,ENSG00000113312,83.2192
Arap2,ENSG00000047365,83.216
Gba,ENSG00000177628,83.209
Tmem62,ENSG00000137842,83.2037
Slco2a1,ENSG00000174640,83.2037
Cacna2d4,ENSG00000151062,83.2014
Pdcd5,ENSG00000105185,83.2
Phpt1,ENSG00000054148,83.2
Nop14,ENSG00000087269,83.1972
Thap4,ENSG00000176946,83.1889
Cpn1,ENSG00000120054,83.1878
Atxn7,ENSG00000163635,83.1839
Tmem201,ENSG00000188807,83.1832
Ccdc135,ENSG00000159625,83.1808
Fam167a,ENSG00000154319,83.1776
Pold4,ENSG00000175482,83.1776
Ndn,ENSG00000182636,83.1776
Nkain4,ENSG00000101198,83.1731
Mccc1,ENSG00000078070,83.1724
Zfp553,ENSG00000180035,83.1715
Cacna1h,ENSG00000196557,83.1704
Otud3,ENSG00000169914,83.1658
Slc27a3,ENSG00000143554,83.1625
Htr2b,ENSG00000135914,83.1601
Trmt1,ENSG00000104907,83.1563
Exog,ENSG00000157036,83.1522
9230110C19Rik,ENSG00000137691,83.1461
Rbm7,ENSG00000076053,83.1461
Gsr,ENSG00000104687,83.1418
B4galt4,ENSG00000121578,83.1395
Pde9a,ENSG00000160191,83.1366
P2ry14,ENSG00000174944,83.1361
Mrpl49,ENSG00000149792,83.1325
Sntg2,ENSG00000172554,83.1169
Apln,ENSG00000171388,83.1169
Pola2,ENSG00000014138,83.1104
Nsdhl,ENSG00000147383,83.1099
Mrpl27,ENSG00000108826,83.1081
Wdr31,ENSG00000148225,83.1063
Melk,ENSG00000165304,83.1029
Wdr18,ENSG00000065268,83.1019
Stx5a,ENSG00000162236,83.0986
Haus1,ENSG00000152240,83.0935
Aoc3,ENSG00000131471,83.0931
Tekt5,ENSG00000153060,83.0928
Myom3,ENSG00000142661,83.0898
Nt5c,ENSG00000125458,83.0846
Stac,ENSG00000144681,83.0846
Fmo1,ENSG00000010932,83.0827
Dennd2c,ENSG00000175984,83.0819
Ankrd6,ENSG00000135299,83.0812
Snip1,ENSG00000163877,83.0808
Fam160a1,ENSG00000164142,83.0769
Serinc2,ENSG00000168528,83.0769
Col6a6,ENSG00000206384,83.0756
Tmem132d,ENSG00000151952,83.0755
Tmem5,ENSG00000118600,83.07
Sh2b2,ENSG00000160999,83.0696
Tex264,ENSG00000164081,83.0671
Cmtm6,ENSG00000091317,83.0601
Chek2,ENSG00000183765,83.0571
Adcy7,ENSG00000121281,83.0556
Zfp287,ENSG00000141040,83.0486
Aars2,ENSG00000124608,83.0457
Tns3,ENSG00000136205,83.045
Nup133,ENSG00000069248,83.045
Dapk3,ENSG00000167657,83.0396
Sema4b,ENSG00000185033,83.0346
Aox1,ENSG00000138356,83.0344
Accs,ENSG00000110455,83.0339
Wdr5b,ENSG00000196981,83.0303
Gstm7,ENSG00000213366,83.0275
Aqp11,ENSG00000178301,83.0258
Ogfod1,ENSG00000087263,83.0258
Cep83,ENSG00000173588,83.0243
Zbtb3,ENSG00000185670,83.0153
Pkn3,ENSG00000160447,83.0146
Scd2,ENSG00000099194,83.0084
Chaf1b,ENSG00000159259,83.0054
Sec14l4,ENSG00000133488,83.0049
Krt19,ENSG00000171345,83.0
Tmem79,ENSG00000163472,82.9949
Antxr2,ENSG00000163297,82.9918
Ctsh,ENSG00000103811,82.9851
Sun2,ENSG00000100242,82.9847
Dcdc2a,ENSG00000146038,82.9832
Plch2,ENSG00000149527,82.9802
Prr3,ENSG00000204576,82.9787
Bop1,ENSG00000261236,82.9759
Mzf1,ENSG00000099326,82.97
5730409E04Rik,ENSG00000142686,82.9694
Sec24b,ENSG00000138802,82.9653
Morc3,ENSG00000159256,82.9606
Znf512b,ENSG00000196700,82.9596
Smpx,ENSG00000091482,82.9545
Atxn10,ENSG00000130638,82.9474
Cfdp1,ENSG00000153774,82.9431
E2f8,ENSG00000129173,82.9296
Rad51d,ENSG00000185379,82.9268
Zfp358,ENSG00000198816,82.9225
Trip11,ENSG00000100815,82.9207
Sord,ENSG00000140263,82.9132
Armc3,ENSG00000165309,82.9128
Akr1b10,ENSG00000198074,82.9114
Pja2,ENSG00000198961,82.9096
Snx22,ENSG00000157734,82.9016
Bscl2,ENSG00000168000,82.9004
Ndufaf5,ENSG00000101247,82.8986
Lrrc40,ENSG00000066557,82.8904
Nme4,ENSG00000103202,82.8877
2810417H13Rik,ENSG00000166803,82.8829
Tmem161a,ENSG00000064545,82.881
Slc8b1,ENSG00000089060,82.8767
Coq5,ENSG00000110871,82.8746
Arhgap29,ENSG00000137962,82.8707
Mtf1,ENSG00000188786,82.8685
Ndufa1,ENSG00000125356,82.8571
Ndufb2,ENSG00000090266,82.8571
Gipc2,ENSG00000137960,82.8571
Cmbl,ENSG00000164237,82.8571
Thnsl2,ENSG00000144115,82.8512
Gm608,ENSG00000176542,82.8508
Ppp1r1b,ENSG00000131771,82.8431
Samsn1,ENSG00000155307,82.8418
E2f2,ENSG00000007968,82.8375
Pphln1,ENSG00000134283,82.8338
Evpl,ENSG00000167880,82.8333
Acyp2,ENSG00000170634,82.8283
Sdpr,ENSG00000168497,82.8235
Hacl1,ENSG00000182591,82.8221
Brf2,ENSG00000104221,82.8162
Aebp1,ENSG00000106624,82.8152
Atp5f1,ENSG00000116459,82.8125
Tmem184a,ENSG00000164855,82.8087
Cep135,ENSG00000174799,82.807
Kifc2,ENSG00000167702,82.8066
Krt79,ENSG00000185640,82.8037
Ift27,ENSG00000100360,82.7957
Ncoa3,ENSG00000124151,82.7949
Rac3,ENSG00000124151,82.7949
Usp28,ENSG00000048028,82.7919
Sco1,ENSG00000157404,82.7869
Kit,ENSG00000157404,82.7869
Mrpl52,ENSG00000172590,82.7869
Kitl,ENSG00000049130,82.7839
Pcdhga11,ENSG00000253873,82.7807
Aprt,ENSG00000198931,82.7778
Nrp,ENSG00000100601,82.7764
Alkbh1,ENSG00000100601,82.7764
Penk,ENSG00000181195,82.7715
Plekhm1,ENSG00000225190,82.7652
Ndufa5,ENSG00000128609,82.7586
Baalc,ENSG00000164929,82.7586
Ccdc19,ENSG00000213085,82.7586
Creg2,ENSG00000175874,82.7586
Hs3st3a1,ENSG00000153976,82.7586
Zbed4,ENSG00000100426,82.7498
Dhrs1,ENSG00000157379,82.7476
Lcp2,ENSG00000043462,82.7392
Sh3bp1,ENSG00000100092,82.7389
Ndfip2,ENSG00000102471,82.7381
Nr2c2ap,ENSG00000184162,82.7338
Pnrc2,ENSG00000189266,82.7338
Txk,ENSG00000074966,82.7324
Gorasp1,ENSG00000114745,82.7273
Kank2,ENSG00000197256,82.7262
Kcnmb1,ENSG00000145936,82.7225
Thumpd1,ENSG00000066654,82.7195
N4bp2l1,ENSG00000139597,82.716
Slc15a2,ENSG00000163406,82.716
Lrig1,ENSG00000144749,82.7081
Scyl3,ENSG00000000457,82.7035
Ccdc32,ENSG00000128891,82.7027
Pnp2,ENSG00000198805,82.699
Slc52a2,ENSG00000185803,82.6966
Nudt1,ENSG00000106268,82.6923
Ccdc127,ENSG00000164366,82.6923
Cyp20a1,ENSG00000119004,82.684
Gpr20,ENSG00000204882,82.6816
Adi1,ENSG00000182551,82.6816
Pclo,ENSG00000186472,82.6721
Efcab7,ENSG00000203965,82.6709
Olfml2a,ENSG00000185585,82.6687
Ssu2,ENSG00000125046,82.6667
Hsd17b11,ENSG00000198189,82.6667
Arhgap22,ENSG00000128805,82.6648
Gle1,ENSG00000119392,82.6648
St8sia6,ENSG00000148488,82.6633
Atp7b,ENSG00000123191,82.6621
Atp7a,ENSG00000123191,82.6621
Tcaim,ENSG00000179152,82.6613
Tmem194,ENSG00000166881,82.6577
Psmf1,ENSG00000125818,82.6568
S100a13,ENSG00000189171,82.6531
Pou6f1,ENSG00000184271,82.6514
Emb,ENSG00000184271,82.6514
Ssh1,ENSG00000084112,82.6501
Cd53,ENSG00000143119,82.6484
Etnk1,ENSG00000139163,82.6446
Cyb561a3,ENSG00000162144,82.6446
Zfp354a,ENSG00000169131,82.6446
Tceb3,ENSG00000011007,82.6425
Pbld1,ENSG00000108187,82.6389
Fam101b,ENSG00000183688,82.6389
Thnsl1,ENSG00000185875,82.638
Nfkbid,ENSG00000167604,82.6374
Tcf24,ENSG00000261787,82.6347
Dctn6,ENSG00000104671,82.6316
Trim59,ENSG00000213186,82.6303
Cp,ENSG00000047457,82.6291
Galc,ENSG00000054983,82.6277
Mboat1,ENSG00000172197,82.6263
Pik3r6,ENSG00000276231,82.626
Trpm4,ENSG00000130529,82.6194
Zfp142,ENSG00000115568,82.6179
Gpi1,ENSG00000007541,82.6162
Pigq,ENSG00000007541,82.6162
Timeless,ENSG00000111602,82.6159
C330018D20Rik,ENSG00000164241,82.6087
Cdkn2b,ENSG00000147883,82.6087
Gngt2,ENSG00000167083,82.6087
Pml,ENSG00000266964,82.6087
Riok2,ENSG00000058729,82.6087
Fxyd1,ENSG00000266964,82.6087
Myo15,ENSG00000091536,82.6062
Zfp583,ENSG00000198440,82.6011
Zfp622,ENSG00000173545,82.5996
Gjb3,ENSG00000188910,82.5926
Ttyh2,ENSG00000141540,82.5843
Park2,ENSG00000185345,82.5806
Cyyr1,ENSG00000166265,82.5806
Taf4a,ENSG00000130699,82.5806
Mgst1,ENSG00000008394,82.5806
Ctse,ENSG00000196188,82.5758
Jmjd8,ENSG00000161999,82.5758
Dkk3,ENSG00000050165,82.5714
Tecpr2,ENSG00000196663,82.5656
Cgnl1,ENSG00000128849,82.5653
Trmt2a,ENSG00000099899,82.56
Mfng,ENSG00000100060,82.5545
Atg16l2,ENSG00000168010,82.5525
Calr3,ENSG00000269058,82.5521
Wdhd1,ENSG00000198554,82.5509
Fam221a,ENSG00000188732,82.5503
Dnajc24,ENSG00000170946,82.5503
Crocc,ENSG00000058453,82.5483
Slc25a40,ENSG00000075303,82.5444
Tekt1,ENSG00000167858,82.5359
Cx3cr1,ENSG00000168329,82.5352
0610030E20Rik,ENSG00000168887,82.5301
Ptpn1,ENSG00000196396,82.5287
Tcta,ENSG00000145022,82.5243
Atp5l,ENSG00000167283,82.5243
Zfp647,ENSG00000196150,82.5225
Col5a3,ENSG00000080573,82.5215
Zfp317,ENSG00000130803,82.521
Slc5a6,ENSG00000138074,82.5197
Scnn1a,ENSG00000111319,82.5112
L2hgdh,ENSG00000087299,82.5054
Gpr108,ENSG00000125734,82.5046
Nlrp3,ENSG00000162711,82.4952
Ptges2,ENSG00000148334,82.4934
Atxn7l2,ENSG00000162650,82.4934
Pcdhgb2,ENSG00000253910,82.4919
Dusp19,ENSG00000162999,82.4885
Gca,ENSG00000115271,82.4885
Naga,ENSG00000198951,82.4818
Ndufb7,ENSG00000099795,82.4818
Pnpla8,ENSG00000135241,82.4808
Rab20,ENSG00000139832,82.4786
Ccdc92,ENSG00000119242,82.4773
Gramd1c,ENSG00000178075,82.4773
Arsg,ENSG00000141337,82.4762
Slc18a1,ENSG00000036565,82.4762
Pqlc2,ENSG00000040487,82.4742
Bri3bp,ENSG00000184992,82.4701
Hsd11b2,ENSG00000176387,82.4691
Phactr3,ENSG00000087495,82.4687
Mb,ENSG00000198125,82.4675
Sod1,ENSG00000142168,82.4675
Wdr34,ENSG00000119333,82.4627
R3hdm4,ENSG00000198858,82.4627
Zfand1,ENSG00000104231,82.4627
Lmf2,ENSG00000100258,82.4611
Foxred2,ENSG00000100350,82.4561
Pdzk1ip1,ENSG00000162366,82.4561
Aim1,ENSG00000164175,82.4528
Arhgap27,ENSG00000159314,82.4522
Klf8,ENSG00000102349,82.4513
Mocs2,ENSG00000164172,82.4468
Dusp18,ENSG00000167065,82.4468
Uap1l1,ENSG00000197355,82.4458
Slc1a5,ENSG00000105281,82.4399
Slc4a1,ENSG00000004939,82.4369
Coa5,ENSG00000183513,82.4324
Xk,ENSG00000047597,82.4324
Afap1,ENSG00000196526,82.4324
Nudt14,ENSG00000183828,82.4324
Prkcsh,ENSG00000130175,82.4299
Sh3rf3,ENSG00000172985,82.4263
Zbtb8b,ENSG00000273274,82.4242
Lamb3,ENSG00000196878,82.4232
Slc27a2,ENSG00000140284,82.4194
Tcf3,ENSG00000071564,82.4159
AI846148,ENSG00000168005,82.4147
Nostrin,ENSG00000163072,82.4111
Fkbp1a,ENSG00000088832,82.4074
Tbccd1,ENSG00000113838,82.4057
Acn9,ENSG00000196636,82.4
Tctex1d2,ENSG00000213123,82.3944
Birc5,ENSG00000089685,82.3944
Echdc1,ENSG00000093144,82.392
Sdhd,ENSG00000204370,82.3899
Epb4.1l2,ENSG00000079819,82.3881
Decr1,ENSG00000104325,82.3881
Ccr5,ENSG00000160791,82.3864
Tmem97,ENSG00000109084,82.3864
Gak,ENSG00000178950,82.3799
Mmp11,ENSG00000099953,82.3771
Rpusd1,ENSG00000007376,82.3718
Aga,ENSG00000038002,82.3699
Depdc1a,ENSG00000024526,82.3674
AU040320,ENSG00000142687,82.3642
Bptf,ENSG00000171634,82.363
Nup210l,ENSG00000143552,82.3623
Hif3a,ENSG00000124440,82.3617
Nsun3,ENSG00000178694,82.3529
Zufsp,ENSG00000153975,82.3529
Steap4,ENSG00000127954,82.3529
Commd6,ENSG00000188243,82.3529
Chchd7,ENSG00000170791,82.3529
Enpp4,ENSG00000001561,82.34
Slc17a9,ENSG00000101194,82.3394
B3gnt9,ENSG00000237172,82.3383
Cc2d1a,ENSG00000132024,82.3344
Hps6,ENSG00000166189,82.3226
Ankrd35,ENSG00000198483,82.3177
Zfp641,ENSG00000167528,82.3113
Ncf1,ENSG00000158517,82.3077
Zc3h12a,ENSG00000163874,82.3038
Itga2,ENSG00000164171,82.3031
Scpep1,ENSG00000121064,82.3009
4930579G24Rik,ENSG00000205208,82.3009
B930041F14Rik,ENSG00000228594,82.3009
Cdk3-ps,ENSG00000250506,82.2951
Ankrd23,ENSG00000163126,82.2951
Fam13b,ENSG00000031003,82.2839
Zfyve26,ENSG00000072121,82.2765
Pop4,ENSG00000105171,82.2727
Caap1,ENSG00000120159,82.2715
Vwa7,ENSG00000204396,82.2671
Poll,ENSG00000166169,82.2609
Dennd2a,ENSG00000146966,82.2597
Cnpy4,ENSG00000166997,82.2581
Pon1,ENSG00000005421,82.2535
Myocd,ENSG00000141052,82.2515
Vps9d1,ENSG00000075399,82.2504
Smpd1,ENSG00000166311,82.2504
Ccdc88c,ENSG00000015133,82.2485
Corin,ENSG00000145244,82.2457
Lrp4,ENSG00000145244,82.2457
Trim45,ENSG00000134253,82.2414
Gpr126,ENSG00000112414,82.24
Nup153,ENSG00000124789,82.2373
Ninj1,ENSG00000131669,82.2368
Naglu,ENSG00000108784,82.2342
Ttll9,ENSG00000131044,82.2323
Entpd6,ENSG00000197586,82.2314
Ppp1r3f,ENSG00000049769,82.2278
Hhipl1,ENSG00000182218,82.2251
1700028K03Rik,ENSG00000203910,82.2222
Cldn8,ENSG00000156284,82.2222
Gli2,ENSG00000074047,82.218
Thg1l,ENSG00000113272,82.2148
Trpt1,ENSG00000149743,82.2134
Adamts1,ENSG00000154734,82.213
Gpc2,ENSG00000213420,82.2107
Slc5a12,ENSG00000148942,82.2006
Hcfc2,ENSG00000111727,82.197
Nudt5,ENSG00000165609,82.1918
Mcfd2,ENSG00000180398,82.1918
Galns,ENSG00000141012,82.1839
Mrpl3,ENSG00000114686,82.1839
Rmnd1,ENSG00000155906,82.1826
Ctsz,ENSG00000101160,82.1782
Tmem260,ENSG00000070269,82.1782
Bcl7b,ENSG00000106635,82.1782
Casp7,ENSG00000165806,82.1782
Dgka,ENSG00000065357,82.1769
Cdv3,ENSG00000091527,82.1705
Lmod1,ENSG00000163431,82.1667
Asxl3,ENSG00000141431,82.1619
Kiss1r,ENSG00000116014,82.1608
Ddx20,ENSG00000064703,82.1602
Atp5o,ENSG00000241837,82.1596
Bcap29,ENSG00000075790,82.1577
Cdh3,ENSG00000062038,82.1472
Wdsub1,ENSG00000196151,82.1429
Cbx2,ENSG00000173894,82.1429
Murc,ENSG00000170681,82.1429
Sbno2,ENSG00000064932,82.1376
Slc16a4,ENSG00000168679,82.1355
Rnf25,ENSG00000163481,82.1351
Pcdhgb7,ENSG00000254122,82.1313
Bzrap1,ENSG00000005379,82.1217
Pycrl,ENSG00000104524,82.1168
Ace2,ENSG00000130234,82.1118
Inpp5j,ENSG00000185133,82.1074
Efcab2,ENSG00000203666,82.0988
Blvra,ENSG00000106605,82.0946
Tmem241,ENSG00000134490,82.0946
Rnf180,ENSG00000164197,82.0946
Tecrl,ENSG00000205678,82.0937
Pcdhgb1,ENSG00000254221,82.0928
Arsk,ENSG00000164291,82.0896
Efna4,ENSG00000243364,82.0896
Elac2,ENSG00000006744,82.0823
Nmnat1,ENSG00000173614,82.0788
Higd2a,ENSG00000146066,82.0755
Coa3,ENSG00000183978,82.0755
Mrps33,ENSG00000090263,82.0755
Adprh,ENSG00000144843,82.0728
Nat2,ENSG00000171428,82.069
Zbtb24,ENSG00000112365,82.066
Ppp6r2,ENSG00000100239,82.0647
Ttc33,ENSG00000113638,82.0611
Ncoa7,ENSG00000111912,82.0594
St3gal5,ENSG00000115525,82.0574
Rai1,ENSG00000108557,82.0567
Rspo4,ENSG00000101282,82.0513
Mlxipl,ENSG00000009950,82.0423
Pnpla7,ENSG00000130653,82.0417
Zfp575,ENSG00000176472,82.0408
Errfi1,ENSG00000116285,82.0346
Mrpl51,ENSG00000111639,82.0312
Rttn,ENSG00000176225,82.0305
Hyal2,ENSG00000068001,82.0296
Zscan21,ENSG00000166529,82.0296
Mdn1,ENSG00000112159,82.0229
Mtrf1,ENSG00000120662,82.0225
Mrvi1,ENSG00000072952,82.0175
Fdft1,ENSG00000079459,82.0144
Anks3,ENSG00000168096,82.0122
Poc1b,ENSG00000139323,82.0084
Steap1,ENSG00000164647,82.0059
Mrc1,ENSG00000260314,82.0055
Tbc1d2,ENSG00000095383,82.0043
Gyg,ENSG00000163754,82.0
Itih1,ENSG00000055957,81.9978
Gzf1,ENSG00000125812,81.9972
Pex1,ENSG00000127980,81.9953
Qpct,ENSG00000115828,81.9945
Soat2,ENSG00000167780,81.9923
Acat2,ENSG00000167780,81.9923
Mrpl30,ENSG00000185414,81.9876
Ndufaf6,ENSG00000156170,81.982
Rpgrip1l,ENSG00000103494,81.9772
Fat2,ENSG00000086570,81.9729
Smn1,ENSG00000172062,81.9728
Ncapg,ENSG00000109805,81.9704
Lefty1,ENSG00000243709,81.9672
Mt1,ENSG00000205362,81.9672
Fbln2,ENSG00000163520,81.9659
Myo9b,ENSG00000099331,81.9657
Fam63b,ENSG00000128923,81.9646
Gemin5,ENSG00000082516,81.9629
Usp11,ENSG00000102226,81.9565
Seh1l,ENSG00000085415,81.9477
Pltp,ENSG00000100979,81.9473
Pnpla2,ENSG00000177666,81.9444
Ndufa13,ENSG00000186010,81.9444
Hmox1,ENSG00000100292,81.9444
Fpgs,ENSG00000136877,81.9421
Cox10,ENSG00000006695,81.9413
Jak3,ENSG00000105639,81.9395
Numa1,ENSG00000137497,81.9385
Sirt5,ENSG00000124523,81.9355
Tsta3,ENSG00000104522,81.9315
Minpp1,ENSG00000107789,81.9302
Mmp17,ENSG00000198598,81.9237
Irak1bp1,ENSG00000146243,81.9231
Zmynd12,ENSG00000066185,81.9178
Ggct,ENSG00000006625,81.9149
Lsg1,ENSG00000041802,81.9149
Agfg2,ENSG00000106351,81.9127
Ttc4,ENSG00000243725,81.9121
Cyp4v3,ENSG00000145476,81.9048
Ptprz1,ENSG00000106278,81.9007
Alkbh7,ENSG00000125652,81.9005
Pkhd1l1,ENSG00000205038,81.8996
Dnajc19,ENSG00000205981,81.8966
Pars2,ENSG00000162396,81.8947
Aurka,ENSG00000087586,81.8859
St14,ENSG00000149418,81.8713
Agpat5,ENSG00000155189,81.8681
Hibch,ENSG00000198130,81.8653
Rnf43,ENSG00000108375,81.8646
Gmip,ENSG00000089639,81.8557
Snx19,ENSG00000120451,81.8548
Igfbp2,ENSG00000115457,81.8462
Tmprss13,ENSG00000137747,81.8342
Prodh,ENSG00000277196,81.8333
Ppp1r16a,ENSG00000160972,81.8182
Setd8,ENSG00000183955,81.8182
Gpx8,ENSG00000164294,81.8182
Hdgfrp2,ENSG00000167674,81.8182
Gltscr2,ENSG00000105373,81.7992
Stab1,ENSG00000010327,81.7899
Igfbp3,ENSG00000146674,81.7869
Bphl,ENSG00000137274,81.7869
Slc16a12,ENSG00000152779,81.7829
Serinc5,ENSG00000164300,81.7787
N6amt2,ENSG00000150456,81.7757
Gif,ENSG00000134812,81.7746
Snx25,ENSG00000109762,81.7729
S1pr4,ENSG00000125910,81.7708
Mecr,ENSG00000116353,81.7694
Toe1,ENSG00000132773,81.7647
Osgin1,ENSG00000140961,81.761
Enpp5,ENSG00000112796,81.761
Zfp90,ENSG00000184939,81.761
Ramp3,ENSG00000122679,81.7568
Myd88,ENSG00000172936,81.7568
Lrrc15,ENSG00000172061,81.7556
Ccbl1,ENSG00000171097,81.7536
Fstl3,ENSG00000070404,81.749
Zfp598,ENSG00000167962,81.7478
Mfsd2b,ENSG00000205639,81.746
Slc7a2,ENSG00000165349,81.7448
Slc7a3,ENSG00000165349,81.7448
Slc7a1,ENSG00000165349,81.7448
Trim35,ENSG00000104228,81.7444
Ndor1,ENSG00000188566,81.742
Svep1,ENSG00000165124,81.7418
Plac8,ENSG00000145287,81.7391
Mast4,ENSG00000069020,81.7385
Ift140,ENSG00000187535,81.7373
Ssfa2,ENSG00000138434,81.7315
Repin1,ENSG00000214022,81.7308
Senp5,ENSG00000119231,81.7219
Tnfaip8l1,ENSG00000185361,81.7204
Arl6,ENSG00000113966,81.7204
Ankrd16,ENSG00000134461,81.7175
Ftl1,ENSG00000087086,81.7143
Ankrd27,ENSG00000105186,81.7143
Gramd3,ENSG00000155324,81.713
Mdfic,ENSG00000135272,81.7073
Kbtbd11,ENSG00000176595,81.7014
Vps37c,ENSG00000167987,81.6901
Ncl,ENSG00000115053,81.6901
Flt1,ENSG00000102755,81.6891
Neu1,ENSG00000204386,81.6867
Slc45a4,ENSG00000022567,81.6832
Mia,ENSG00000261857,81.6794
Gpr39,ENSG00000183840,81.6777
Gcnt4,ENSG00000176928,81.6777
Zfp395,ENSG00000186918,81.6764
Aldh16a1,ENSG00000161618,81.6708
Cyp2f2,ENSG00000197446,81.6701
Arxes2,ENSG00000129128,81.6667
Arxes1,ENSG00000129128,81.6667
Arhgef16,ENSG00000130762,81.6643
Gemin4,ENSG00000179409,81.6635
Mfsd8,ENSG00000164073,81.6602
Zfp623,ENSG00000183309,81.6532
Ktn1,ENSG00000126777,81.6507
Myo19,ENSG00000278259,81.6495
Nek1,ENSG00000137601,81.6485
Cdon,ENSG00000064309,81.6456
Mphosph10,ENSG00000124383,81.6446
Usp6nl,ENSG00000148429,81.6425
Nat9,ENSG00000109065,81.6425
Znhit2,ENSG00000174276,81.6377
Plgrkt,ENSG00000107020,81.6327
Ccdc97,ENSG00000142039,81.6327
Fut10,ENSG00000172728,81.6284
Tbcd,ENSG00000141556,81.6275
Cpa1,ENSG00000091704,81.6229
Sh3rf2,ENSG00000156463,81.6187
Tmem237,ENSG00000155755,81.6176
Tbxas1,ENSG00000059377,81.6135
Plin1,ENSG00000166819,81.6092
Golim4,ENSG00000173905,81.6092
Lrrc18,ENSG00000165383,81.6092
Hyls1,ENSG00000198331,81.6054
Nop9,ENSG00000196943,81.6038
Sh3tc2,ENSG00000169247,81.5994
Cebpz,ENSG00000115816,81.5939
Plekha5,ENSG00000052126,81.5913
Ubap2,ENSG00000137073,81.5907
Eif2ak1,ENSG00000086232,81.5873
Rad9a,ENSG00000172613,81.5857
Ptafr,ENSG00000169403,81.5789
Ntpcr,ENSG00000135778,81.5789
Slc36a2,ENSG00000186335,81.5735
Rtn1,ENSG00000139970,81.5722
Trub2,ENSG00000167112,81.571
Gja5,ENSG00000265107,81.5642
Gm7102,ENSG00000168303,81.5642
Serpind1,ENSG00000099937,81.5631
Rbm19,ENSG00000122965,81.5625
Pla2g4b,ENSG00000243708,81.5621
Macf1,ENSG00000127603,81.5619
1600014C10Rik,ENSG00000131943,81.5603
Os9,ENSG00000135506,81.5592
Ssbp4,ENSG00000130511,81.5584
Gyltl1b,ENSG00000165905,81.5534
Slc44a4,ENSG00000204385,81.5493
Tmc3,ENSG00000188869,81.5455
Tango6,ENSG00000103047,81.5357
Nod1,ENSG00000106100,81.532
Asph,ENSG00000198363,81.5303
Epcam,ENSG00000119888,81.5287
Cox11,ENSG00000166260,81.5217
Sorbs3,ENSG00000120896,81.5201
Plekhg6,ENSG00000008323,81.519
Sec22c,ENSG00000093183,81.5182
Echdc3,ENSG00000134463,81.5182
Rfc1,ENSG00000035928,81.517
Tk2,ENSG00000166548,81.5094
Cda,ENSG00000158825,81.5069
Mrpl19,ENSG00000115364,81.5069
Kif22,ENSG00000079616,81.5038
Cntf,ENSG00000242689,81.5
Ipo4,ENSG00000196497,81.4986
Meox1,ENSG00000005102,81.4961
Sytl1,ENSG00000142765,81.4947
Mrs2,ENSG00000124532,81.4898
Mus81,ENSG00000172732,81.4882
Hsd17b14,ENSG00000087076,81.4815
Nfkbiz,ENSG00000144802,81.4763
Clasp2,ENSG00000163539,81.4741
St3gal1,ENSG00000008513,81.4706
Sigirr,ENSG00000185187,81.4634
Arid3a,ENSG00000116017,81.4503
Ttc18,ENSG00000156042,81.4451
Larp7,ENSG00000174720,81.4433
Cpz,ENSG00000109625,81.4417
Ppp1r9a,ENSG00000158528,81.441
