gene,Altemeir_16116230_Unranked,Bao_31411002_ranked,Deng_37674532_ranked,Feng_37553691,Hu_37081490_Unranked,Jia_34917127_ranked,Leikauf_21297076_Unranked,Leikauf_22447970,Leikauf_23590305_Unranked,Li_31106457_ranked,Lingappan_25003466,Lv_2621618_Unranked,Teng_33961683_ranked,Wang_30979832,Wang_37149072_Ranked,Yue_31373289_ranked,maic_score,contributors
PSMB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
LIFR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
LDHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
DIAPH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
MYL12A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
C9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
GPX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
DKK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
EMP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
NRAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CCT5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RAC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CHMP2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
GP1BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PGAM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PSMA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PSMB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PSMA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PGM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PSMA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
TOLLIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
EIF4A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Ighv5-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RPS8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Gm15501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
IGHG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RPS3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Rps3a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
LRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RNPEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
EHD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
STIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
DAG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RAB14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
COL6A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ST13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RPL6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Igkv4-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
LASP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
EML2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
QSOX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
HSP90B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CTSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
OSBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
SLC39A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ARHGEF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Gm16735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
KIF5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CNN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ESD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
NSFL1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RPSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
LOC100045332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
LOC100505031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
LOC102642689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Serpina1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
AMBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
SERPINF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
OLA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CMPK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
DNPEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PLOD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
YWHAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
C1s1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
IMPA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
EEF1A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
LOC101056619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CLIC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PGLYRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PURB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PA2G4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
TSG101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
APP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ALDH9A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
LSM6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PCBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
KRT13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
GOT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
SPTA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
MSLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
DNAJA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
APOH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
MAN2B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PPP2CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
APBB1IP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ECM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RRBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
AP2B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PAFAH1B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RAB32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Rpl30-ps8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Gm12191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
TPI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PDCD6IP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PSMD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CCT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
GALNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
KRT72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
GDI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
BLVRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
OTUB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
POSTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Gm16971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Ighv5-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
TCP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ASCC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
GOT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
YWHAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
STRAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
SLC9A3R1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
STAT5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ARCN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ATP6V1B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
F7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CTSZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RANBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
EIF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PDIA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
NANS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PSMB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ACLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
EIF3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PDCD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Pdcd5-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Igkv4-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RALB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
LGALS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PITPNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
VAV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
SEPTIN6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ORM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
GLUD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
DYNC1H1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
SFPQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PSMB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
TAGLN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CALM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CALM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CALM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
KPNB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PCYT1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ISYNA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RAB11B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
KRT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
F12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
MAPK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CDC37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CSF2RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Ighv2-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
DSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PPIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
YWHAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Rps27a-ps2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
LOC100042019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
HDGF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
SDCBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
UBE2N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
SPON1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
MAPK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Mug2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
DDX17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Serpina1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CCT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CDV3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
SH3BGRL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
COL3A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
SPTAN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ERP44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
TTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
STK26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Ces1g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
SNRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PDIA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
LOC238440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
COPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PSMD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
APOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
NRDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PGLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
DCPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Spnb1#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
SPTB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
TXN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
YWHAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Gm11226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Ywhaq-ps3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CDK5RAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
GNPDA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
AZGP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
SYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
P4HB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
GOLM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
EEF1G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
CAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
RAB5C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
PDIA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
Ly6c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ATG7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ADSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
HNRNPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
ARHGAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
MAT2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
F10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
IMPA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
VPS4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRANSCRIPTOMICS: Yue_31373289_ranked
