Mouse Genes,Human Ortholog Symbol,Identity
Mgrn1,ENSG00000102858,85.2431
Orai2,ENSG00000160991,95.2756
Abcf3,ENSG00000161204,96.756
Hddc3,ENSG00000184508,94.9721
Nkiras2,ENSG00000168256,98.9529
Ugdh,ENSG00000109814,97.7733
Hfe2,ENSG00000168509,87.0892
Rnf169,ENSG00000166439,78.5311
Spag6,ENSG00000077327,91.3556
Ik,not found,
St6galnac3,ENSG00000184005,85.2459
Dnah11,ENSG00000105877,84.3224
Ube2l6,ENSG00000156587,76.4706
Zdhhc24,ENSG00000174165,87.3239
Mon1a,ENSG00000164077,94.2342
Nos2,ENSG00000188425,74.6377
Ccdc103,ENSG00000167131,78.5124
Stradb,ENSG00000082146,90.9091
Ppp1r2,ENSG00000184203,84.3902
Ppp1r2,ENSG00000231989,82.439
Bves,ENSG00000112276,87.2222
Col4a2,ENSG00000134871,83.5864
Nedd9,ENSG00000111859,88.6091
Stx1b,ENSG00000099365,100
9530053A07Rik,not found,
Gle1,ENSG00000119392,82.6648
Tgfbr2,ENSG00000163513,92.0635
Gpr141,ENSG00000187037,80.9836
Ccdc25,ENSG00000147419,95.6731
Trim67,ENSG00000119283,92.0817
Psma2,ENSG00000106588,99.5726
Cdca4,ENSG00000170779,73.029
Lsm11,ENSG00000155858,88.6111
Ppp1r9a,ENSG00000158528,81.441
Erbb2ip,ENSG00000112851,88.8102
Gm13251,ENSG00000196378,41.0019
Tpm1,ENSG00000140416,91.5493
Hhat,ENSG00000054392,83.57
Insig2,ENSG00000125629,96.8889
Cep68,ENSG00000011523,60.1057
Ccdc121,not found,
Map2k3os,not found,
Kctd7,ENSG00000243335,97.2318
Slain2,ENSG00000109171,93.9759
Ncapd3,ENSG00000151503,74.1656
Tlr5,ENSG00000187554,72.2611
Dlg5,ENSG00000151208,91.9229
BC029214,error - retries exceeded,
Cyc1,ENSG00000179091,90.4615
Cdh1,ENSG00000039068,81.0658
Coil,ENSG00000121058,65.7986
Nsf,ENSG00000073969,98.1183
Rhbdd2,ENSG00000005486,87.3626
Sap30l,ENSG00000164576,96.7213
Poll,ENSG00000166169,82.2609
Brap,ENSG00000089234,90.8784
Sik1,ENSG00000142178,81.2261
4921507P07Rik,ENSG00000153790,73.7288
Tnfaip8l1,ENSG00000185361,81.7204
Tmem55b,ENSG00000165782,97.1119
Pvt1,not found,
Atp8b2,ENSG00000143515,97.0588
Vwa8,ENSG00000102763,86.0892
Abhd14a,ENSG00000248487,73.4317
Trmt112,ENSG00000173113,80.8
Ngef,ENSG00000066248,86.338
Tiprl,ENSG00000143155,96.6912
Ap3s1,ENSG00000177879,100
Fbxl12os,not found,
Trim44,ENSG00000166326,90.1163
Cyb5r3,ENSG00000100243,68.7708
Ticam1,ENSG00000127666,55.7584
Ncor1,ENSG00000141027,90.9016
Pcm1,ENSG00000078674,88.3399
Gcn1l1,ENSG00000089154,94.0097
Gtf2h4,ENSG00000213780,98.9177
Ppp1r7,not found,
Cblb,ENSG00000114423,95.2139
Wnk1,ENSG00000060237,80.2267
Spag7,ENSG00000091640,96.9163
Abcd1,ENSG00000101986,90.604
Atp8b5,not found,
Dcaf5,ENSG00000139990,91.0828
Btbd3,ENSG00000132640,96.9349
1810013L24Rik,ENSG00000182831,98.5455
1110051M20Rik,ENSG00000149179,92.7492
Atp6v0e,ENSG00000113732,66.6667
Reep6,not found,
Ppp1r1b,ENSG00000131771,82.8431
Pcdhb2,ENSG00000112852,75.9398
Ptprf,ENSG00000142949,95.3854
Gm11837,ENSG00000253250,94.8718
Abhd17b,ENSG00000107362,99.6528
Tube1,ENSG00000074935,91.1579
Vezt,ENSG00000028203,83.9538
Tctex1d2,ENSG00000213123,82.3944
BC051226,not found,
Rcor3,ENSG00000117625,96.2025
Ndufa9,ENSG00000139180,78.2493
Lcp1,ENSG00000136167,96.9697
Cit,ENSG00000122966,96.8101
Cacnb4,ENSG00000182389,98.2692
Cmas,ENSG00000111726,94.2396
Mrps28,ENSG00000147586,73.262
Akip1,ENSG00000166452,72.381
Taco1,ENSG00000136463,77.7778
Pole,ENSG00000177084,90.6824
Kif24,ENSG00000186638,72.076
Ppp2r5a,ENSG00000066027,97.7366
Timmdc1,ENSG00000113845,70.8772
Ddx19a,ENSG00000168872,97.4895
Arhgap22,ENSG00000128805,82.6648
Phb,ENSG00000167085,99.6324
Tmem181a,ENSG00000146433,90.5263
Arhgap5,ENSG00000100852,97.4035
BC028528,error - retries exceeded,
Usp20,ENSG00000136878,92.5602
Zfp1,ENSG00000184517,85.258
Ralb,ENSG00000144118,95.1456
Sdhc,ENSG00000143252,78.6982
Fbxl12,ENSG00000127452,87.4233
Rgl3,ENSG00000205517,80.2817
Magi3,ENSG00000081026,86.4956
Psma3,ENSG00000100567,98.8235
Arfip1,ENSG00000164144,92.4933
Neil1,ENSG00000140398,78.9744
Ftsj3,ENSG00000108592,87.6033
Zfp408,ENSG00000175213,65.1389
Gab1,ENSG00000109458,90.3458
Hpcal1,ENSG00000115756,98.4456
Gramd3,ENSG00000155324,81.713
Hivep3,ENSG00000127124,80.0083
Neto1,ENSG00000166342,95.6848
Celsr1,ENSG00000075275,80.9208
Mblac1,ENSG00000214309,70.6767
Idh1,ENSG00000138413,95.6522
H2-DMa,ENSG00000204257,75.4789
Kif15,ENSG00000163808,86.0231
Fsd2,ENSG00000186628,78.6382
Asph,ENSG00000198363,81.5303
Tmem176a,ENSG00000002933,54.0426
Sars2,ENSG00000104835,86.1004
Hspb7,ENSG00000173641,94.7059
Armc5,ENSG00000140691,86.2032
Gmnc,ENSG00000205835,78.1437
Ctnnb1,ENSG00000168036,99.872
Jrkl,ENSG00000183340,93.8931
Sap18,ENSG00000150459,97.6744
Kdm4a,ENSG00000066135,93.515
Gpr183,ENSG00000169508,86.9806
Zfp109,ENSG00000159915,42.0896
H2-Q5,not found,
Rpl13a,ENSG00000142541,95.5665
Dusp14,ENSG00000276023,93.9394
Celf1,ENSG00000149187,99.4163
Isg20,ENSG00000172183,69.0608
Plek2,ENSG00000100558,95.1841
Slc25a17,ENSG00000100372,95.4397
Slc2a10,ENSG00000197496,77.0795
Creb5,ENSG00000146592,97.0472
Pmm2,ENSG00000140650,89.8374
Polr2k,ENSG00000147669,98.2759
Cyhr1,not found,
Dhx30,ENSG00000132153,95.1424
Cyp1a1,ENSG00000140465,80.0781
Rptoros,not found,
Ufd1l,ENSG00000070010,98.6971
Helq,ENSG00000163312,74.4777
Anapc1,ENSG00000153107,92.3868
Gm973,ENSG00000182329,53.0059
Ruvbl2,ENSG00000183207,99.568
Smg5,ENSG00000198952,90.9449
Ranbp1,ENSG00000099901,66.5468
Snap23,ENSG00000092531,87.2038
D10Bwg1379e,ENSG00000112379,92.7423
Tctn3,ENSG00000119977,71.8287
Zfp101,not found,
Fan1,ENSG00000198690,72.0747
Scamp1,ENSG00000085365,97.929
Slc29a4,ENSG00000164638,86.6038
Pitpnb,ENSG00000180957,95.941
Ifi47,not found,
Mrpl16,ENSG00000166902,83.6653
Tnfrsf26,ENSG00000173535,13.1274
Tnfrsf26,ENSG00000120889,6.13636
Tnfrsf26,ENSG00000173530,9.58549
Wbp4,ENSG00000120688,78.1915
Nhp2l1,ENSG00000100138,100
Zfp105,ENSG00000169981,81.0247
Arap2,ENSG00000047365,83.216
Runx1,ENSG00000159216,92.7083
Arhgap29,ENSG00000137962,82.8707
Fam118b,ENSG00000197798,98.0057
Med21,ENSG00000152944,96.5278
Lmbr1l,ENSG00000139636,95.501
Prkar1b,ENSG00000188191,94.7507
Kpnb1,ENSG00000108424,99.2009
Dhx32,ENSG00000089876,87.8869
Arl4c,ENSG00000188042,95.5224
Rcc2,ENSG00000179051,95.0192
Aldh7a1,ENSG00000164904,87.013
Trip6,ENSG00000087077,87.1849
Ahctf1,ENSG00000153207,70.5207
Gpatch2l,ENSG00000089916,85.0622
Adamts12,ENSG00000151388,80.6148
Eif3h,ENSG00000147677,97.1591
Abhd6,ENSG00000163686,93.7685
Cemip,ENSG00000103888,91.2564
Nop10,ENSG00000182117,100
Ccnc,ENSG00000112237,98.9399
Nap1l3,ENSG00000186310,77.8656
Pip4k2a,ENSG00000150867,98.0296
1110054M08Rik,not found,
Tex14,ENSG00000121101,66.0234
Sun2,ENSG00000100242,82.9847
Pnck,ENSG00000130822,95.3353
Hist1h2ap,not found,
Vps26b,ENSG00000151502,99.1071
Cd200r4,ENSG00000206531,46.4
Cd200r4,ENSG00000163606,38.7931
Yars,ENSG00000134684,96.5909
2700049A03Rik,ENSG00000100578,69.186
Phf11a,ENSG00000136147,45.9215
Dusp8,ENSG00000184545,89.6
Il17d,ENSG00000172458,84.1584
5430417L22Rik,ENSG00000259330,91.5033
Ckb,ENSG00000166165,96.5879
Exosc9,ENSG00000123737,92.4829
Nlrp1b,ENSG00000091592,41.7515
Mybl2,ENSG00000101057,85.2857
Agpat9,ENSG00000138678,94.2396
Phf10,ENSG00000130024,95.9839
Ank1,ENSG00000029534,90.7447
Mbnl1,ENSG00000152601,96.3351
Mamld1,ENSG00000013619,74.1602
Tuba4a,ENSG00000127824,99.7768
Nab1,ENSG00000138386,92.6078
Pex10,ENSG00000157911,77.6074
Scara5,ENSG00000168079,87.2727
Lrrc8c,ENSG00000171488,97.3848
Nrde2,ENSG00000119720,80.4983
Nup50,ENSG00000093000,78.2051
Hnrnpu,ENSG00000153187,94.303
5330417C22Rik,ENSG00000116299,90.3258
Sh3bgr,ENSG00000185437,66.4773
Gltscr2,ENSG00000105373,81.7992
Ift80,ENSG00000068885,94.4659
Cyp2j9,ENSG00000134716,72.3108
Stoml1,ENSG00000067221,89.196
Arhgap35,ENSG00000160007,97.7985
2010002M12Rik,ENSG00000204010,54.8523
Spryd4,ENSG00000176422,85.0242
Ccnjl,ENSG00000135083,89.1473
Neu1,ENSG00000204386,81.6867
Grik5,ENSG00000105737,98.8775
Mrpl42,ENSG00000198015,75.3521
Wdr27,ENSG00000184465,58.5475
Xylt2,ENSG00000015532,93.526
Slk,ENSG00000065613,83.8057
4632434I11Rik,ENSG00000165490,48.1964
Fam47e,ENSG00000189157,51.6539
Mycbp2,ENSG00000005810,96.9859
Pcnp,ENSG00000081154,87.0787
Sspo,not found,
Tfg,ENSG00000114354,93.75
Cct4,ENSG00000115484,96.6605
Pogk,ENSG00000143157,90.9688
Gm10336,error - retries exceeded,
Tmtc1,ENSG00000133687,88.2086
Fndc5,ENSG00000160097,97.6415
Garem,ENSG00000141441,91.4384
Piwil4,ENSG00000134627,77.4648
Fam208b,ENSG00000108021,57.4074
Ppp1r8,ENSG00000117751,98.0057
Bhlha15,ENSG00000180535,80.9524
Stil,ENSG00000123473,73.6025
Ifi203,not found,
Slc6a17,ENSG00000197106,96.4237
Mul1,ENSG00000090432,89.7727
Rps6ka6,ENSG00000072133,88.4564
Plekhm2,ENSG00000116786,88.7144
Adal,ENSG00000168803,83.3803
Rpl39,not found,
Paqr8,ENSG00000170915,94.0678
Pbld2,ENSG00000108187,79.8611
Atxn7,ENSG00000163635,83.1839
Timm13,ENSG00000099800,94.7368
Rps19bp1,ENSG00000187051,78.6765
Letm2,ENSG00000165046,76.9857
2010111I01Rik,ENSG00000148120,76.3126
Capza1,not found,
Gpd2,ENSG00000160211,86.9903
Pdlim7,ENSG00000196923,93.6543
Clmn,ENSG00000165959,71.5569
Rapgef4,ENSG00000091428,97.3294
Ncapg,ENSG00000109805,81.9704
Tro,ENSG00000067445,70.2306
Bcas3,ENSG00000141376,92.2234
Shroom3,ENSG00000138771,69.4389
Bcl2l2,ENSG00000129473,98.4456
8430429K09Rik,not found,
Top2b,ENSG00000077097,94.8954
Zfp213,ENSG00000085644,74.2919
Rdh1,ENSG00000139547,74.1325
4930570G19Rik,not found,
Plekhg4,ENSG00000196155,73.5516
Elmod1,ENSG00000110675,93.7126
Trmt13,ENSG00000122435,83.9917
Usp30,ENSG00000135093,89.7486
Ddx59,ENSG00000118197,84.0065
Dnajc5,ENSG00000101152,99.4949
Rhno1,ENSG00000171792,67.6471
Hnrnpd,ENSG00000138668,95.493
B230118H07Rik,ENSG00000166352,64.2534
Cops7a,ENSG00000111652,94.1818
Maml3,ENSG00000196782,87.6098
Gdnf,ENSG00000168621,92.891
Trim12a,ENSG00000132256,31.8458
Rbm27,ENSG00000091009,95.1887
Mcf2l,ENSG00000126217,86.7556
Mea1,ENSG00000124733,87.5676
Map3k15,ENSG00000180815,85.9101
Adam23,ENSG00000114948,93.5096
Pnpla7,ENSG00000130653,82.0417
Ttyh2,ENSG00000141540,82.5843
Stam,ENSG00000136738,92.2222
Apex1,ENSG00000100823,94.3396
Gm20748,not found,
Ccdc104,ENSG00000163001,90.9357
Ikzf1,ENSG00000185811,92.4855
Trim16,ENSG00000221926,76.9504
Zfp128,ENSG00000278129,73.2174
Adora1,ENSG00000163485,94.7853
Pdcl3,ENSG00000115539,89.5397
Clec4a2,ENSG00000198178,42.723
Sowahb,ENSG00000186212,64.8171
Depdc7,ENSG00000121690,87.0842
Zdhhc14,ENSG00000175048,94.8771
Trpv4,ENSG00000111199,95.2928
Med30,ENSG00000164758,94.9438
Lias,ENSG00000121897,90.3226
Nkd2,ENSG00000145506,77.827
Htra1,ENSG00000166033,92.2917
Lrrn1,ENSG00000175928,95.5307
Galt,not found,
Ccdc158,ENSG00000163749,91.6741
Adamdec1,ENSG00000134028,65.1064
Zdhhc21,ENSG00000175893,97.7358
Tamm41,ENSG00000144559,80.7122
Ddb1,ENSG00000167986,99.6491
Bean1,ENSG00000166546,78.3784
Zfp773,ENSG00000233757,31.0345
Zfpl1,ENSG00000162300,92.2581
Fermt3,ENSG00000149781,93.9668
AU021092,ENSG00000153446,68.144
Ms4a4c,ENSG00000110079,39.749
Ms4a4c,ENSG00000214787,21.148
Oas1b,ENSG00000089127,51.75
Sptbn1,ENSG00000115306,98.308
Lsg1,ENSG00000041802,81.9149
Heca,ENSG00000112406,95.2118
C230052I12Rik,ENSG00000131944,81.3953
Fut8,ENSG00000033170,96.5217
Ccdc81,ENSG00000149201,78.9877
Gm11710,ENSG00000186074,30
Zfr2,ENSG00000105278,48.5623
Gm16897,not found,
Gulp1,ENSG00000144366,86.8421
Pcbd1,ENSG00000166228,99.0385
Gm11711,ENSG00000186074,30
Gm5084,not found,
Camk2d,not found,
Ppp2r2b,ENSG00000156475,100
Usp25,ENSG00000155313,93.1556
Gm13375,not found,
Ccdc6,ENSG00000108091,95.1477
Tmtc3,ENSG00000139324,90.372
Smpd4,ENSG00000136699,89.1173
Iqsec1,ENSG00000144711,92.3698
Hmgn5,ENSG00000198157,51.0638
Fasn,ENSG00000169710,81.2824
6430548M08Rik,ENSG00000135709,88.5645
Slc38a6,ENSG00000139974,83.9912
Ifi27,not found,
Dnajc19,ENSG00000205981,81.8966
1600012H06Rik,ENSG00000185127,73.2984
Fbxw17,not found,
Ipo11,ENSG00000086200,96.7179
Gnai1,ENSG00000127955,100
Smug1,ENSG00000123415,88.8889
Stxbp6,ENSG00000168952,98.5714
Cyp4v3,ENSG00000145476,81.9048
Elmo2,ENSG00000062598,91.5278
Psmc3ip,ENSG00000131470,87.5576
Mcts1,ENSG00000232119,99.4475
Gorasp2,ENSG00000115806,90.2655
Nrros,ENSG00000174004,80.7803
Ddx49,ENSG00000105671,89.441
Fkbp9,ENSG00000122642,93.1579
Ankfn1,ENSG00000153930,89.9651
Uevld,ENSG00000151116,83.8641
Kcnrg,ENSG00000198553,71.3235
Arih2,ENSG00000177479,97.7688
Pex5,ENSG00000139197,93.4272
Dmpk,ENSG00000104936,86.3275
Tra2b,ENSG00000136527,100
Dnajc12,ENSG00000108176,76.7677
Mrps23,ENSG00000181610,68.4211
Porcn,ENSG00000102312,97.18
Slc50a1,ENSG00000169241,79.638
Fam133b,ENSG00000234545,87.8542
Mpeg1,ENSG00000197629,75.6983
Ambra1,ENSG00000110497,95.6857
Lpcat2,ENSG00000087253,88.4191
2310030G06Rik,ENSG00000149300,60.9756
Gpn3,ENSG00000111231,94.7183
Ap1g1,ENSG00000166747,99.2701
Prmt8,ENSG00000111218,98.4772
Gm8909,not found,
Irf4,ENSG00000137265,92.2395
Wdr7,ENSG00000091157,95.0336
G3bp1,ENSG00000145907,93.3476
Arhgap1,ENSG00000175220,96.5831
Prex1,ENSG00000124126,90.3556
Vipr2,ENSG00000106018,85.1598
Fbxw9,ENSG00000132004,77.5109
Hnrnpll,ENSG00000143889,96.1255
Il4ra,ENSG00000077238,51.8788
Hps4,ENSG00000100099,60.1695
Fbxl20,ENSG00000108306,99.7706
Oxr1,ENSG00000164830,84.1924
Rps17,ENSG00000182774,99.2593
Gm14322,not found,
Fbln2,ENSG00000163520,81.9659
Mrvi1,ENSG00000072952,82.0175
Flna,ENSG00000196924,97.3177
Csrp3,ENSG00000129170,97.9381
Ptpn12,ENSG00000127947,84.2308
Fiz1,ENSG00000179943,86.6936
Tmem212,ENSG00000186329,74.2268
Zfp583,ENSG00000198440,82.6011
Col28a1,ENSG00000215018,86.1333
Plbd1,ENSG00000121316,77.396
Rbfa,ENSG00000101546,57.7259
4930513N10Rik,not found,
Thbs1,ENSG00000137801,94.7009
Sgk3,ENSG00000104205,96.7742
Tshz2,ENSG00000182463,90.4255
Fam132a,ENSG00000184163,70.1987
Cav1,ENSG00000105974,94.9438
Znrf3,ENSG00000183579,84.9359
Acadl,ENSG00000115361,86.7442
Dclre1a,ENSG00000198924,63.4615
Rbm41,ENSG00000089682,88.1007
Timm50,ENSG00000105197,91.7847
Tgif2,ENSG00000118707,93.6709
Wipi2,ENSG00000157954,93.1718
Pm20d2,ENSG00000146281,80.9633
Skiv2l,ENSG00000204351,93.1782
Rangap1,ENSG00000100401,88.4157
Pex6,ENSG00000124587,88.0612
Tsku,ENSG00000182704,84.136
Frmpd1,ENSG00000070601,76.5526
Suv420h1,ENSG00000110066,87.2316
Aamdc,ENSG00000087884,91.8033
Wdr1,ENSG00000071127,95.0495
Gm3500,not found,
Kcnq5,ENSG00000185760,95.6009
Lhfp,ENSG00000182508,94.5455
Abat,ENSG00000183044,90.6
Rnf214,ENSG00000167257,88.1935
Hs2st1,ENSG00000153936,97.4719
Uchl1,ENSG00000154277,95.0673
Prom2,ENSG00000155066,73.2614
St13,ENSG00000100380,94.3089
Icam1,ENSG00000090339,53.0075
Atrip,ENSG00000164053,74.0834
Cacna1g,ENSG00000006283,94.6992
Ywhag,ENSG00000170027,100
Vamp4,ENSG00000117533,92.9078
Ctdspl2,ENSG00000137770,97.2103
Tmed9,ENSG00000184840,93.617
Rnf219,ENSG00000152193,80.854
Eif2b2,ENSG00000119718,94.0171
Esf1,ENSG00000089048,80.8461
Siva1,ENSG00000184990,63.4286
Creg1,ENSG00000143162,76.8182
Gpnmb,ENSG00000136235,71.25
Alg1,ENSG00000033011,79.9569
Alg1,ENSG00000251287,73.9535
Grn,ENSG00000030582,74.7049
Ddost,ENSG00000244038,94.9886
Aldh1l1,ENSG00000144908,92.2395
Dsel,ENSG00000171451,89.3564
Tmprss13,ENSG00000137747,81.8342
Psph,ENSG00000146733,92.4444
Dna2,ENSG00000138346,79.6226
Ppp2r2d,ENSG00000175470,97.351
Atrn,ENSG00000088812,93.212
Slco2a1,ENSG00000174640,83.2037
Mrpl45,ENSG00000278845,79.085
Bcr,ENSG00000186716,93.9418
Dcx,ENSG00000077279,99.4536
Bbs5,ENSG00000163093,96.4809
Zfp326,ENSG00000162664,85.9107
Nme6,ENSG00000172113,86.0215
Grwd1,ENSG00000105447,91.0314
Ptgir,ENSG00000160013,79.0155
Bet1l,not found,
Stk39,ENSG00000198648,97.0642
Gtf3c3,ENSG00000119041,93.3409
Fhl1,not found,
Hmgcr,ENSG00000113161,93.4685
Dock10,ENSG00000135905,93.2754
Armcx1,ENSG00000126947,84.7682
3110052M02Rik,not found,
Tada1,ENSG00000152382,95.8209
Fnip2,ENSG00000052795,76.8402
Taf4b,ENSG00000141384,78.5383
Synj2bp,ENSG00000213463,91.0345
Myh9,ENSG00000100345,97.0918
Meaf6,ENSG00000163875,92.1466
Abhd11os,not found,
Hmgn3,ENSG00000118418,84.6154
1810058I24Rik,ENSG00000243317,80.8511
Clspn,ENSG00000092853,74.6079
Mkl2,ENSG00000186260,83.8035
Atp6v1b1,ENSG00000116039,93.7622
Cdc23,ENSG00000094880,95.4774
Svip,ENSG00000198168,79.2208
Tmem252,ENSG00000181778,65.2941
Rspry1,ENSG00000159579,96.7014
Ctps2,ENSG00000047230,90.4437
Vkorc1l1,ENSG00000196715,97.1591
Psap,ENSG00000197746,66.9847
Cc2d2a,ENSG00000048342,85.3704
Tlk1,ENSG00000198586,98.0418
Insr,ENSG00000171105,94.2113
Gm14057,not found,
Phf5a,ENSG00000100410,100
Srpk1,ENSG00000096063,90.9924
Zfp157,not found,
Slc4a1ap,ENSG00000163798,79.6496
Depdc1a,ENSG00000024526,82.3674
Srbd1,ENSG00000068784,81.3065
Clec2i,ENSG00000069493,35.6021
H2-Ke6,ENSG00000204228,85.8238
Ntmt1,ENSG00000148335,94.1704
Notch1,ENSG00000148400,90.6067
Fbln5,ENSG00000140092,93.0804
Mocs2,ENSG00000164172,82.4468
Ankrd13a,ENSG00000076513,90.5085
Raph1,ENSG00000173166,91.84
Gltp,ENSG00000139433,93.3014
Smim19,ENSG00000176209,85.9813
Cacna1a,ENSG00000141837,87.4302
Cep19,ENSG00000174007,85.2761
Ccdc60,ENSG00000183273,76
Ace,ENSG00000159640,83.3078
Tceal1,ENSG00000172465,84.2767
Gm3893,not found,
Prodh,ENSG00000277196,81.8333
Prodh,ENSG00000100033,81.6667
Taf9b,ENSG00000187325,90.0398
Fam76b,ENSG00000077458,97.6401
Runx3,ENSG00000020633,90.1205
Rarb,ENSG00000077092,98.4375
Sfta2,not found,
Btd,ENSG00000169814,84.3212
Cyp11a1,ENSG00000140459,75.2399
A330021E22Rik,ENSG00000105792,83.847
Polr3e,ENSG00000058600,92.5141
Supt5,ENSG00000196235,97.4241
Xab2,ENSG00000076924,98.8304
Dixdc1,ENSG00000150764,91.508
Mast2,ENSG00000086015,88.0423
Rfc2,ENSG00000049541,91.8079
Spidr,ENSG00000164808,64.3716
Hipk2,ENSG00000064393,96.7446
Extl1,ENSG00000158008,73.8166
Ttc13,ENSG00000143643,93.7209
Cd200r1,ENSG00000206531,44
Cd200r1,ENSG00000163606,49.4253
Rbp1,ENSG00000114115,64.9746
Crtap,ENSG00000170275,89.5262
Ctage5,ENSG00000150527,67.9178
Ctage5,ENSG00000212710,71.5436
Ctage5,ENSG00000289604,68.7259
Ctage5,ENSG00000236761,68.5972
Ctage5,ENSG00000271321,67.6963
Ctage5,ENSG00000288784,68.2111
Ctage5,ENSG00000271079,67.9537
Tmem263,ENSG00000151135,96.5517
Elk4,ENSG00000158711,86.5429
Foxo4,ENSG00000184481,88.5149
Fam228b,ENSG00000219626,55.8642
Rtkn,ENSG00000114993,86.8561
Fosl1,ENSG00000175592,89.6679
Atp6v1b2,ENSG00000147416,99.0215
Atp1b2,ENSG00000129244,97.2414
Dhfr,ENSG00000228716,88.2353
Dhfr,ENSG00000178700,86.0963
Iqck,ENSG00000174628,71.0801
Usp39,ENSG00000168883,97.1681
Hmgxb3,ENSG00000113716,88.5449
Ly6c2,ENSG00000291309,38.806
Nmrk2,ENSG00000077009,72.1739
Fbxo40,ENSG00000163833,84.9083
Mcm6,ENSG00000076003,95.8587
Efna2,ENSG00000099617,88.7324
Spire1,ENSG00000134278,89.418
Rgs19,ENSG00000171700,91.2442
Prc1,ENSG00000198901,83.871
Fcgr1,ENSG00000150337,65.508
Lrrk1,ENSG00000154237,88.7841
Lrrc57,ENSG00000180979,94.9791
Trmt2b,ENSG00000188917,74.6032
Rap1gds1,ENSG00000138698,95.3872
Bysl,ENSG00000112578,90.389
Ccdc102a,ENSG00000135736,93.0909
Tspan3,ENSG00000140391,90.5138
Maged1,ENSG00000179222,87.4036
Ankrd9,ENSG00000156381,84.858
Lpar1,ENSG00000198121,97.2527
Stat2,ENSG00000170581,68.9777
E130307A14Rik,not found,
Cnr1,ENSG00000204967,86.378
Tmem168,ENSG00000146802,95.2654
Mcm7,ENSG00000166508,92.7677
Nfatc4,ENSG00000100968,92.4612
Yod1,ENSG00000180667,87.069
Jag1,ENSG00000101384,96.3054
Ercc4,ENSG00000175595,85.8079
D3Bwg0562e,ENSG00000117600,97.2028
Lpcat3,ENSG00000111684,87.269
Gm11627,not found,
Gpr27,ENSG00000170837,97.0667
Stbd1,ENSG00000118804,62.8492
Capn12,ENSG00000182472,84.9791
Gnaq,not found,
Susd3,ENSG00000157303,63.9216
Ascc3,ENSG00000112249,92.0527
Neurl1b,ENSG00000214357,91.1712
Gprasp2,ENSG00000158301,73.8663
Mrpl30,ENSG00000185414,81.9876
Fbxw4,ENSG00000107829,66.1376
Mbp,ENSG00000197971,71.7105
Col4a1,ENSG00000187498,90.713
Zfp184,not found,
Vsig2,ENSG00000019102,81.3456
Muc20,ENSG00000176945,30.4654
Rnf24,ENSG00000101236,97.973
Ywhaz,ENSG00000164924,99.5918
5730409E04Rik,ENSG00000142686,82.9694
Spn,ENSG00000108819,96.4504
Mfsd6l,ENSG00000185156,67.7474
Scd4,ENSG00000099194,76.8802
Adck5,ENSG00000173137,80.8621
Abcf2,ENSG00000033050,99.0369
Nagk,ENSG00000124357,89.2442
Usp34,ENSG00000115464,97.5465
Rab28,ENSG00000157869,95.4751
Erh,ENSG00000100632,100
Canx,ENSG00000127022,93.2432
Slc26a2,ENSG00000155850,80.9202
Col5a1,ENSG00000130635,94.3961
Smarcc2,ENSG00000139613,94.2169
Smim6,not found,
Pdk1,ENSG00000152256,91.9725
Lysmd1,ENSG00000163155,84.141
Fam195a,ENSG00000172366,85
Chd4,ENSG00000111642,98.6402
Rcan2,ENSG00000172348,93.4156
Gm15708,not found,
Zfp280b,ENSG00000275004,65.1934
Liph,ENSG00000163898,77.6053
Gjb6,ENSG00000121742,95.4023
Cd180,ENSG00000134061,73.9788
Slc3a2,ENSG00000168003,74.6692
Ccdc88b,ENSG00000168071,78.3198
Pycr2,ENSG00000143811,92.1875
Ryk,ENSG00000163785,92.0923
Fcho2,ENSG00000157107,94.6914
Fanca,ENSG00000187741,65.9107
Mvd,ENSG00000167508,84
Alkbh6,ENSG00000239382,91.1765
Acta1,ENSG00000143632,100
Sftpc,ENSG00000168484,81.1518
Mcpt4,not found,
Aph1c,ENSG00000138613,80.9339
Rft1,ENSG00000163933,87.4307
Unc13b,ENSG00000198722,72.8802
Snrpb2,ENSG00000125870,96
Ticam2,not found,
Gpr125,ENSG00000152990,92.2029
Rps18,ENSG00000231500,100
Pmf1,ENSG00000160783,73.6585
BC024978,ENSG00000188493,76.3533
Dbnl,ENSG00000136279,86.0465
Atp5s,ENSG00000125375,78
Dio2,ENSG00000211448,87.5458
Zbtb9,ENSG00000213588,75.4757
Wbscr17,ENSG00000185274,98.495
Rapgef1,ENSG00000107263,88.5986
Slc25a45,ENSG00000162241,84.7222
Rbbp8,ENSG00000101773,76.2542
Slc19a2,ENSG00000117479,90.5433
Akap10,ENSG00000108599,89.7281
Gabpa,ENSG00000154727,96.0352
Zdhhc6,ENSG00000023041,87.1671
Zfp385b,ENSG00000144331,90.3292
Anapc11,ENSG00000141552,98.8095
Dnah5,ENSG00000039139,89.5545
Mmab,ENSG00000139428,73.2
Wwc2,ENSG00000151718,86.4933
N6amt2,ENSG00000150456,81.7757
Nid2,ENSG00000087303,80.8
Cd300a,ENSG00000204345,32.4742
Cd300a,ENSG00000167851,35.786
Tmem116,ENSG00000198270,66.7656
Esyt2,ENSG00000117868,90.3002
Nub1,ENSG00000013374,86.6667
Ptrh1,ENSG00000187024,77.1028
Lime1,ENSG00000203896,55.5932
