Mouse Gene,Human Ortholog Gene Symbol,Type,Identity (%),Positivity (%)
Pcdhb2,ENSG00000112852,ortholog_one2one,75.9398,85.9649
Ptprf,ENSG00000142949,ortholog_one2one,95.3854,97.483
Gm11837,ENSG00000253250,ortholog_one2one,94.8718,97.4359
Abhd17b,ENSG00000107362,ortholog_one2one,99.6528,100
Tube1,ENSG00000074935,ortholog_one2one,91.1579,96.8421
Vezt,ENSG00000028203,ortholog_one2one,83.9538,90.3723
Tctex1d2,ENSG00000213123,ortholog_one2one,82.3944,90.8451
BC051226,not found,,,
Rcor3,ENSG00000117625,ortholog_one2one,96.2025,97.2875
Ndufa9,ENSG00000139180,ortholog_one2one,78.2493,87.5332
Lcp1,ENSG00000136167,ortholog_one2one,96.9697,99.2026
Cit,ENSG00000122966,ortholog_one2one,96.8101,98.695
Cacnb4,ENSG00000182389,ortholog_one2one,98.2692,99.0385
Cmas,ENSG00000111726,ortholog_one2one,94.2396,96.5438
Mrps28,ENSG00000147586,ortholog_one2one,73.262,85.0267
Akip1,ENSG00000166452,ortholog_one2one,72.381,81.9048
Taco1,ENSG00000136463,ortholog_one2one,77.7778,85.5219
Pole,ENSG00000177084,ortholog_one2one,90.6824,94.8381
Kif24,ENSG00000186638,ortholog_one2one,72.076,79.8977
Ppp2r5a,ENSG00000066027,ortholog_one2one,97.7366,98.7654
Timmdc1,ENSG00000113845,ortholog_one2one,70.8772,81.0526
Ddx19a,ENSG00000168872,ortholog_one2one,97.4895,100
Arhgap22,ENSG00000128805,ortholog_one2one,82.6648,87.3925
Phb,ENSG00000167085,ortholog_one2one,99.6324,100
Tmem181a,ENSG00000146433,ortholog_one2one,90.5263,93.2632
Arhgap5,ENSG00000100852,ortholog_one2one,97.4035,98.6019
BC028528,error - retries exceeded,,,
Usp20,ENSG00000136878,ortholog_one2one,92.5602,96.6083
Zfp1,ENSG00000184517,ortholog_one2one,85.258,89.9263
Ralb,ENSG00000144118,ortholog_one2one,95.1456,97.0874
Sdhc,ENSG00000143252,ortholog_one2one,78.6982,86.9822
Fbxl12,ENSG00000127452,ortholog_one2one,87.4233,92.0245
Rgl3,ENSG00000205517,ortholog_one2one,80.2817,87.7465
Magi3,ENSG00000081026,ortholog_one2one,86.4956,91.2897
Psma3,ENSG00000100567,ortholog_one2one,98.8235,99.2157
Arfip1,ENSG00000164144,ortholog_one2one,92.4933,95.9786
Neil1,ENSG00000140398,ortholog_one2one,78.9744,86.4103
Ftsj3,ENSG00000108592,ortholog_one2one,87.6033,92.562
Zfp408,ENSG00000175213,ortholog_one2one,65.1389,75.5556
Gab1,ENSG00000109458,ortholog_one2one,90.3458,93.9481
Hpcal1,ENSG00000115756,ortholog_one2one,98.4456,99.4819
Gramd3,ENSG00000155324,ortholog_one2one,81.713,88.6574
Hivep3,ENSG00000127124,ortholog_one2one,80.0083,84.7049
Neto1,ENSG00000166342,ortholog_one2one,95.6848,98.3114
Celsr1,ENSG00000075275,ortholog_one2one,80.9208,88.3074
Mblac1,ENSG00000214309,ortholog_one2one,70.6767,76.6917
Idh1,ENSG00000138413,ortholog_one2one,95.6522,98.0676
H2-DMa,ENSG00000204257,ortholog_one2one,75.4789,86.59
Kif15,ENSG00000163808,ortholog_one2one,86.0231,93.3718
Fsd2,ENSG00000186628,ortholog_one2one,78.6382,85.1802
Asph,ENSG00000198363,ortholog_one2one,81.5303,86.8074
Tmem176a,ENSG00000002933,ortholog_one2one,54.0426,71.0638
Sars2,ENSG00000104835,ortholog_one2one,86.1004,92.471
Hspb7,ENSG00000173641,ortholog_one2one,94.7059,95.8824
Armc5,ENSG00000140691,ortholog_one2one,86.2032,90.1604
Gmnc,ENSG00000205835,ortholog_one2one,78.1437,84.1317
Ctnnb1,ENSG00000168036,ortholog_one2one,99.872,99.872
Jrkl,ENSG00000183340,ortholog_one2one,93.8931,95.8015
Sap18,ENSG00000150459,ortholog_one2many,97.6744,98.2558
Kdm4a,ENSG00000066135,ortholog_one2one,93.515,96.3346
Gpr183,ENSG00000169508,ortholog_one2one,86.9806,92.7978
Zfp109,ENSG00000159915,ortholog_one2many,42.0896,52.2388
H2-Q5,not found,,,
Rpl13a,ENSG00000142541,ortholog_one2one,95.5665,98.5222
Dusp14,ENSG00000276023,ortholog_one2one,93.9394,97.9798
Celf1,ENSG00000149187,ortholog_one2one,99.4163,99.6109
Isg20,ENSG00000172183,ortholog_one2one,69.0608,77.3481
Plek2,ENSG00000100558,ortholog_one2one,95.1841,98.8669
Slc25a17,ENSG00000100372,ortholog_one2one,95.4397,98.0456
Slc2a10,ENSG00000197496,ortholog_one2one,77.0795,82.4399
Creb5,ENSG00000146592,ortholog_one2one,97.0472,98.4252
Pmm2,ENSG00000140650,ortholog_one2one,89.8374,94.3089
Polr2k,ENSG00000147669,ortholog_one2one,98.2759,98.2759
Cyhr1,not found,,,
Dhx30,ENSG00000132153,ortholog_one2one,95.1424,96.9849
Cyp1a1,ENSG00000140465,ortholog_one2one,80.0781,90.625
Rptoros,not found,,,
Ufd1l,ENSG00000070010,ortholog_one2one,98.6971,99.3485
Helq,ENSG00000163312,ortholog_one2one,74.4777,83.7421
Anapc1,ENSG00000153107,ortholog_one2one,92.3868,96.2449
Gm973,ENSG00000182329,ortholog_one2one,53.0059,65.0296
Ruvbl2,ENSG00000183207,ortholog_one2one,99.568,99.784
Smg5,ENSG00000198952,ortholog_one2one,90.9449,93.7992
Ranbp1,ENSG00000099901,ortholog_one2one,66.5468,69.4245
Snap23,ENSG00000092531,ortholog_one2one,87.2038,93.8389
D10Bwg1379e,ENSG00000112379,ortholog_one2one,92.7423,95.9118
Tctn3,ENSG00000119977,ortholog_one2one,71.8287,81.3839
Zfp101,not found,,,
Fan1,ENSG00000198690,ortholog_one2one,72.0747,81.8092
Scamp1,ENSG00000085365,ortholog_one2one,97.929,99.1124
Slc29a4,ENSG00000164638,ortholog_one2one,86.6038,90.9434
Pitpnb,ENSG00000180957,ortholog_one2one,95.941,97.417
Ifi47,not found,,,
Mrpl16,ENSG00000166902,ortholog_one2one,83.6653,89.243
Tnfrsf26,ENSG00000173535,ortholog_many2many,13.1274,23.5521
Tnfrsf26,ENSG00000120889,ortholog_many2many,6.13636,11.5909
Tnfrsf26,ENSG00000173530,ortholog_many2many,9.58549,15.544
Wbp4,ENSG00000120688,ortholog_one2one,78.1915,87.234
Nhp2l1,ENSG00000100138,ortholog_one2one,100,100
Zfp105,ENSG00000169981,ortholog_one2one,81.0247,86.5275
Arap2,ENSG00000047365,ortholog_one2one,83.216,89.1432
Runx1,ENSG00000159216,ortholog_one2one,92.7083,93.75
Arhgap29,ENSG00000137962,ortholog_one2one,82.8707,89.8493
Fam118b,ENSG00000197798,ortholog_one2one,98.0057,98.8604
Med21,ENSG00000152944,ortholog_one2one,96.5278,97.2222
Lmbr1l,ENSG00000139636,ortholog_one2one,95.501,97.955
Prkar1b,ENSG00000188191,ortholog_one2one,94.7507,98.1627
Kpnb1,ENSG00000108424,ortholog_one2one,99.2009,99.6575
Dhx32,ENSG00000089876,ortholog_one2one,87.8869,94.4818
Arl4c,ENSG00000188042,ortholog_one2one,95.5224,95.5224
Rcc2,ENSG00000179051,ortholog_one2one,95.0192,96.9349
Aldh7a1,ENSG00000164904,ortholog_one2one,87.013,92.9499
Trip6,ENSG00000087077,ortholog_one2one,87.1849,90.7563
Ahctf1,ENSG00000153207,ortholog_one2one,70.5207,81.2445
Gpatch2l,ENSG00000089916,ortholog_one2one,85.0622,89.4191
Adamts12,ENSG00000151388,ortholog_one2one,80.6148,87.6412
Eif3h,ENSG00000147677,ortholog_one2one,97.1591,98.2955
Abhd6,ENSG00000163686,ortholog_one2one,93.7685,97.3294
Cemip,ENSG00000103888,ortholog_one2one,91.2564,95.8119
Nop10,ENSG00000182117,ortholog_one2one,100,100
Ccnc,ENSG00000112237,ortholog_one2one,98.9399,99.2933
Nap1l3,ENSG00000186310,ortholog_one2one,77.8656,86.3636
Pip4k2a,ENSG00000150867,ortholog_one2one,98.0296,99.2611
1110054M08Rik,not found,,,
Tex14,ENSG00000121101,ortholog_one2one,66.0234,76.7746
Sun2,ENSG00000100242,ortholog_one2one,82.9847,89.1213
Pnck,ENSG00000130822,ortholog_one2one,95.3353,96.5015
Hist1h2ap,not found,,,
Vps26b,ENSG00000151502,ortholog_one2one,99.1071,99.4048
Cd200r4,ENSG00000206531,ortholog_many2many,46.4,59.2
Cd200r4,ENSG00000163606,ortholog_many2many,38.7931,48.2759
Yars,ENSG00000134684,ortholog_one2one,96.5909,99.053
2700049A03Rik,ENSG00000100578,ortholog_one2one,69.186,78.1008
Phf11a,ENSG00000136147,ortholog_one2many,45.9215,55.8912
Dusp8,ENSG00000184545,ortholog_one2one,89.6,90.88
Il17d,ENSG00000172458,ortholog_one2one,84.1584,87.1287
5430417L22Rik,ENSG00000259330,ortholog_one2one,91.5033,91.5033
Ckb,ENSG00000166165,ortholog_one2one,96.5879,98.6877
Exosc9,ENSG00000123737,ortholog_one2one,92.4829,95.8998
Nlrp1b,ENSG00000091592,ortholog_one2many,41.7515,52.4779
Mybl2,ENSG00000101057,ortholog_one2one,85.2857,89.8571
Agpat9,ENSG00000138678,ortholog_one2one,94.2396,97.4654
Phf10,ENSG00000130024,ortholog_one2one,95.9839,97.5904
Ank1,ENSG00000029534,ortholog_one2one,90.7447,93.7234
Mbnl1,ENSG00000152601,ortholog_one2one,96.3351,96.5969
Mamld1,ENSG00000013619,ortholog_one2one,74.1602,80.6202
Tuba4a,ENSG00000127824,ortholog_one2one,99.7768,99.7768
Nab1,ENSG00000138386,ortholog_one2one,92.6078,96.3039
Pex10,ENSG00000157911,ortholog_one2one,77.6074,83.1288
Scara5,ENSG00000168079,ortholog_one2one,87.2727,91.7172
Lrrc8c,ENSG00000171488,ortholog_one2one,97.3848,98.5056
Nrde2,ENSG00000119720,ortholog_one2one,80.4983,89.3471
Nup50,ENSG00000093000,ortholog_one2many,78.2051,86.1111
Hnrnpu,ENSG00000153187,ortholog_one2one,94.303,95.5152
5330417C22Rik,ENSG00000116299,ortholog_one2one,90.3258,94.5706
Sh3bgr,ENSG00000185437,ortholog_one2one,66.4773,71.5909
Gltscr2,ENSG00000105373,ortholog_one2one,81.7992,88.2845
Ift80,ENSG00000068885,ortholog_one2one,94.4659,97.426
Cyp2j9,ENSG00000134716,ortholog_one2many,72.3108,85.0598
Stoml1,ENSG00000067221,ortholog_one2one,89.196,93.2161
Arhgap35,ENSG00000160007,ortholog_one2one,97.7985,98.9326
2010002M12Rik,ENSG00000204010,ortholog_one2many,54.8523,71.097
Spryd4,ENSG00000176422,ortholog_one2one,85.0242,93.7198
Ccnjl,ENSG00000135083,ortholog_one2one,89.1473,92.5065
Neu1,ENSG00000204386,ortholog_one2one,81.6867,88.6747
Grik5,ENSG00000105737,ortholog_one2one,98.8775,99.1837
Mrpl42,ENSG00000198015,ortholog_one2one,75.3521,85.9155
Wdr27,ENSG00000184465,ortholog_one2one,58.5475,70.838
Xylt2,ENSG00000015532,ortholog_one2one,93.526,96.0694
Slk,ENSG00000065613,ortholog_one2one,83.8057,89.9595
4632434I11Rik,ENSG00000165490,ortholog_one2one,48.1964,61.4228
Fam47e,ENSG00000189157,ortholog_one2one,51.6539,62.8499
Mycbp2,ENSG00000005810,ortholog_one2one,96.9859,98.6105
Pcnp,ENSG00000081154,ortholog_one2one,87.0787,91.573
Sspo,not found,,,
Tfg,ENSG00000114354,ortholog_one2one,93.75,94.75
Cct4,ENSG00000115484,ortholog_one2one,96.6605,97.9592
Pogk,ENSG00000143157,ortholog_one2one,90.9688,95.4023
Gm10336,error - retries exceeded,,,
Tmtc1,ENSG00000133687,ortholog_one2one,88.2086,94.2177
Fndc5,ENSG00000160097,ortholog_one2one,97.6415,97.6415
Garem,ENSG00000141441,ortholog_one2one,91.4384,95.0913
Piwil4,ENSG00000134627,ortholog_one2one,77.4648,87.9108
Fam208b,ENSG00000108021,ortholog_one2one,57.4074,71.0288
Ppp1r8,ENSG00000117751,ortholog_one2one,98.0057,98.5755
Bhlha15,ENSG00000180535,ortholog_one2one,80.9524,84.6561
Stil,ENSG00000123473,ortholog_one2one,73.6025,82.3758
Ifi203,not found,,,
Slc6a17,ENSG00000197106,ortholog_one2one,96.4237,98.2118
Mul1,ENSG00000090432,ortholog_one2one,89.7727,95.1705
Rps6ka6,ENSG00000072133,ortholog_one2one,88.4564,93.4228
Plekhm2,ENSG00000116786,ortholog_one2one,88.7144,92.6398
Adal,ENSG00000168803,ortholog_one2one,83.3803,91.831
Rpl39,not found,,,
Paqr8,ENSG00000170915,ortholog_one2one,94.0678,96.3277
Pbld2,ENSG00000108187,ortholog_one2many,79.8611,86.4583
Atxn7,ENSG00000163635,ortholog_one2one,83.1839,87.1076
Timm13,ENSG00000099800,ortholog_one2one,94.7368,96.8421
Rps19bp1,ENSG00000187051,ortholog_one2one,78.6765,86.7647
Letm2,ENSG00000165046,ortholog_one2one,76.9857,82.4847
2010111I01Rik,ENSG00000148120,ortholog_one2one,76.3126,84.8596
Capza1,not found,,,
Gpd2,ENSG00000160211,ortholog_one2many,86.9903,93.3981
Pdlim7,ENSG00000196923,ortholog_one2one,93.6543,95.6236
Clmn,ENSG00000165959,ortholog_one2one,71.5569,81.5369
Rapgef4,ENSG00000091428,ortholog_one2one,97.3294,98.6152
Ncapg,ENSG00000109805,ortholog_one2one,81.9704,90.0493
Tro,ENSG00000067445,ortholog_one2one,70.2306,79.2453
Bcas3,ENSG00000141376,ortholog_one2one,92.2234,94.8521
Shroom3,ENSG00000138771,ortholog_one2one,69.4389,75.9018
Bcl2l2,ENSG00000129473,ortholog_one2one,98.4456,99.4819
8430429K09Rik,not found,,,
Top2b,ENSG00000077097,ortholog_one2one,94.8954,96.556
Zfp213,ENSG00000085644,ortholog_one2one,74.2919,81.9172
Rdh1,ENSG00000139547,ortholog_one2many,74.1325,86.4353
4930570G19Rik,not found,,,
Plekhg4,ENSG00000196155,ortholog_one2one,73.5516,81.3602
Elmod1,ENSG00000110675,ortholog_one2one,93.7126,95.8084
Trmt13,ENSG00000122435,ortholog_one2one,83.9917,90.8524
Usp30,ENSG00000135093,ortholog_one2one,89.7486,94.971
Ddx59,ENSG00000118197,ortholog_one2one,84.0065,90.1454
Dnajc5,ENSG00000101152,ortholog_one2one,99.4949,99.4949
Rhno1,ENSG00000171792,ortholog_one2one,67.6471,77.7311
Hnrnpd,ENSG00000138668,ortholog_one2one,95.493,96.6197
B230118H07Rik,ENSG00000166352,ortholog_one2one,64.2534,76.9231
Cops7a,ENSG00000111652,ortholog_one2one,94.1818,96.3636
Maml3,ENSG00000196782,ortholog_one2one,87.6098,91.5641
Gdnf,ENSG00000168621,ortholog_one2one,92.891,95.7346
Trim12a,ENSG00000132256,ortholog_one2many,31.8458,44.4219
Rbm27,ENSG00000091009,ortholog_one2one,95.1887,97.1698
Mcf2l,ENSG00000126217,ortholog_one2one,86.7556,91.9111
Mea1,ENSG00000124733,ortholog_one2one,87.5676,90.8108
Map3k15,ENSG00000180815,ortholog_one2one,85.9101,89.5659
Adam23,ENSG00000114948,ortholog_one2one,93.5096,95.4327
Pnpla7,ENSG00000130653,ortholog_one2one,82.0417,88.8972
Ttyh2,ENSG00000141540,ortholog_one2one,82.5843,91.1985
Stam,ENSG00000136738,ortholog_one2one,92.2222,95.3704
Apex1,ENSG00000100823,ortholog_one2one,94.3396,96.8553
Gm20748,not found,,,
Ccdc104,ENSG00000163001,ortholog_one2one,90.9357,93.8596
Ikzf1,ENSG00000185811,ortholog_one2one,92.4855,95.9538
Trim16,ENSG00000221926,ortholog_one2one,76.9504,84.9291
Zfp128,ENSG00000278129,ortholog_one2one,73.2174,81.0435
Adora1,ENSG00000163485,ortholog_one2one,94.7853,96.6258
Pdcl3,ENSG00000115539,ortholog_one2one,89.5397,95.3975
Clec4a2,ENSG00000198178,ortholog_one2many,42.723,61.0329
Sowahb,ENSG00000186212,ortholog_one2one,64.8171,71.3745
Depdc7,ENSG00000121690,ortholog_one2one,87.0842,94.1292
Zdhhc14,ENSG00000175048,ortholog_one2one,94.8771,97.7459
Trpv4,ENSG00000111199,ortholog_one2one,95.2928,97.589
Med30,ENSG00000164758,ortholog_one2one,94.9438,97.7528
Lias,ENSG00000121897,ortholog_one2one,90.3226,94.8925
Nkd2,ENSG00000145506,ortholog_one2one,77.827,83.8137
Htra1,ENSG00000166033,ortholog_one2one,92.2917,95
Lrrn1,ENSG00000175928,ortholog_one2one,95.5307,98.1844
Galt,not found,,,
Ccdc158,ENSG00000163749,ortholog_one2one,91.6741,95.3447
Adamdec1,ENSG00000134028,ortholog_one2one,65.1064,78.2979
Zdhhc21,ENSG00000175893,ortholog_one2one,97.7358,98.8679
Tamm41,ENSG00000144559,ortholog_one2one,80.7122,90.2077
Ddb1,ENSG00000167986,ortholog_one2one,99.6491,99.7368
Bean1,ENSG00000166546,ortholog_one2one,78.3784,81.8533
Zfp773,ENSG00000233757,ortholog_one2many,31.0345,44.0613
Zfpl1,ENSG00000162300,ortholog_one2one,92.2581,95.1613
Fermt3,ENSG00000149781,ortholog_one2one,93.9668,96.5309
AU021092,ENSG00000153446,ortholog_one2one,68.144,79.2244
Ms4a4c,ENSG00000110079,ortholog_many2many,39.749,54.8117
Ms4a4c,ENSG00000214787,ortholog_many2many,21.148,31.1178
Oas1b,ENSG00000089127,ortholog_one2many,51.75,60.75
Sptbn1,ENSG00000115306,ortholog_one2one,98.308,99.4078
Lsg1,ENSG00000041802,ortholog_one2one,81.9149,88.6018
Heca,ENSG00000112406,ortholog_one2one,95.2118,96.1326
C230052I12Rik,ENSG00000131944,ortholog_one2one,81.3953,92.5581
Fut8,ENSG00000033170,ortholog_one2one,96.5217,98.4348
Ccdc81,ENSG00000149201,ortholog_one2one,78.9877,89.7239
Gm11710,ENSG00000186074,ortholog_one2many,30,39.3103
Zfr2,ENSG00000105278,ortholog_one2one,48.5623,59.2119
Gm16897,not found,,,
Gulp1,ENSG00000144366,ortholog_one2one,86.8421,90.4605
Pcbd1,ENSG00000166228,ortholog_one2one,99.0385,100
Gm11711,ENSG00000186074,ortholog_one2many,30,39.3103
Gm5084,not found,,,
Camk2d,not found,,,
Ppp2r2b,ENSG00000156475,ortholog_one2one,100,100
Usp25,ENSG00000155313,ortholog_one2one,93.1556,96.3556
Gm13375,not found,,,
Ccdc6,ENSG00000108091,ortholog_one2one,95.1477,95.9916
Tmtc3,ENSG00000139324,ortholog_one2one,90.372,95.4048
Smpd4,ENSG00000136699,ortholog_one2one,89.1173,93.1076
Iqsec1,ENSG00000144711,ortholog_one2one,92.3698,94.5242
Hmgn5,ENSG00000198157,ortholog_one2one,51.0638,62.4113
Fasn,ENSG00000169710,ortholog_one2one,81.2824,89.8845
6430548M08Rik,ENSG00000135709,ortholog_one2one,88.5645,92.7007
Slc38a6,ENSG00000139974,ortholog_one2one,83.9912,91.2281
Ifi27,not found,,,
Dnajc19,ENSG00000205981,ortholog_one2one,81.8966,83.6207
1600012H06Rik,ENSG00000185127,ortholog_one2one,73.2984,83.7696
Fbxw17,not found,,,
Ipo11,ENSG00000086200,ortholog_one2one,96.7179,98.2564
Gnai1,ENSG00000127955,ortholog_one2one,100,100
Smug1,ENSG00000123415,ortholog_one2one,88.8889,91.8519
Stxbp6,ENSG00000168952,ortholog_one2one,98.5714,99.5238
Cyp4v3,ENSG00000145476,ortholog_one2one,81.9048,92
Elmo2,ENSG00000062598,ortholog_one2one,91.5278,94.7222
Psmc3ip,ENSG00000131470,ortholog_one2one,87.5576,92.6267
Mcts1,ENSG00000232119,ortholog_one2one,99.4475,100
Gorasp2,ENSG00000115806,ortholog_one2one,90.2655,93.1416
Nrros,ENSG00000174004,ortholog_one2one,80.7803,88.1503
Ddx49,ENSG00000105671,ortholog_one2one,89.441,93.5818
Fkbp9,ENSG00000122642,ortholog_one2one,93.1579,96.1404
Ankfn1,ENSG00000153930,ortholog_one2one,89.9651,93.8045
Uevld,ENSG00000151116,ortholog_one2one,83.8641,92.7813
Kcnrg,ENSG00000198553,ortholog_one2one,71.3235,83.4559
Arih2,ENSG00000177479,ortholog_one2one,97.7688,99.5943
Pex5,ENSG00000139197,ortholog_one2one,93.4272,96.2441
Dmpk,ENSG00000104936,ortholog_one2one,86.3275,90.3021
Tra2b,ENSG00000136527,ortholog_one2one,100,100
Dnajc12,ENSG00000108176,ortholog_one2one,76.7677,83.8384
Mrps23,ENSG00000181610,ortholog_one2one,68.4211,77.8947
Porcn,ENSG00000102312,ortholog_one2one,97.18,98.6985
Slc50a1,ENSG00000169241,ortholog_one2one,79.638,85.9728
Fam133b,ENSG00000234545,ortholog_one2one,87.8542,93.1174
Mpeg1,ENSG00000197629,ortholog_one2many,75.6983,86.5922
Ambra1,ENSG00000110497,ortholog_one2one,95.6857,97.1495
Lpcat2,ENSG00000087253,ortholog_one2one,88.4191,94.6691
2310030G06Rik,ENSG00000149300,ortholog_one2one,60.9756,72.3577
Gpn3,ENSG00000111231,ortholog_one2one,94.7183,98.5916
Ap1g1,ENSG00000166747,ortholog_one2one,99.2701,99.635
Prmt8,ENSG00000111218,ortholog_one2one,98.4772,99.2386
Gm8909,not found,,,
Irf4,ENSG00000137265,ortholog_one2one,92.2395,95.7871
Wdr7,ENSG00000091157,ortholog_one2one,95.0336,97.4497
G3bp1,ENSG00000145907,ortholog_one2one,93.3476,95.9227
Arhgap1,ENSG00000175220,ortholog_one2one,96.5831,97.7221
Prex1,ENSG00000124126,ortholog_one2one,90.3556,94.5148
Vipr2,ENSG00000106018,ortholog_one2one,85.1598,90.8676
Fbxw9,ENSG00000132004,ortholog_one2one,77.5109,86.0262
Hnrnpll,ENSG00000143889,ortholog_one2one,96.1255,97.2325
Il4ra,ENSG00000077238,ortholog_one2one,51.8788,63.1515
Hps4,ENSG00000100099,ortholog_one2one,60.1695,69.6328
Fbxl20,ENSG00000108306,ortholog_one2one,99.7706,100
Oxr1,ENSG00000164830,ortholog_one2one,84.1924,89.3471
Rps17,ENSG00000182774,ortholog_one2one,99.2593,99.2593
Gm14322,not found,,,
Fbln2,ENSG00000163520,ortholog_one2one,81.9659,87.0837
Mrvi1,ENSG00000072952,ortholog_one2one,82.0175,87.2807
Flna,ENSG00000196924,ortholog_one2one,97.3177,98.4511
Csrp3,ENSG00000129170,ortholog_one2one,97.9381,99.4845
Ptpn12,ENSG00000127947,ortholog_one2one,84.2308,89.2308
Fiz1,ENSG00000179943,ortholog_one2one,86.6936,87.7016
Tmem212,ENSG00000186329,ortholog_one2one,74.2268,80.9278
Zfp583,ENSG00000198440,ortholog_one2one,82.6011,91.3884
Col28a1,ENSG00000215018,ortholog_one2one,86.1333,92.0889
Plbd1,ENSG00000121316,ortholog_one2one,77.396,85.7143
Rbfa,ENSG00000101546,ortholog_one2one,57.7259,69.9708
4930513N10Rik,not found,,,
Thbs1,ENSG00000137801,ortholog_one2one,94.7009,97.8633
Sgk3,ENSG00000104205,ortholog_one2one,96.7742,98.3871
Tshz2,ENSG00000182463,ortholog_one2one,90.4255,94.1973
Fam132a,ENSG00000184163,ortholog_one2one,70.1987,76.4901
Cav1,ENSG00000105974,ortholog_one2one,94.9438,98.3146
Znrf3,ENSG00000183579,ortholog_one2one,84.9359,87.3932
Acadl,ENSG00000115361,ortholog_one2one,86.7442,93.2558
Dclre1a,ENSG00000198924,ortholog_one2one,63.4615,72.5962
Rbm41,ENSG00000089682,ortholog_one2one,88.1007,93.135
Timm50,ENSG00000105197,ortholog_one2one,91.7847,95.7507
Tgif2,ENSG00000118707,ortholog_one2one,93.6709,97.0464
Wipi2,ENSG00000157954,ortholog_one2one,93.1718,94.7137
Pm20d2,ENSG00000146281,ortholog_one2one,80.9633,88.0734
Skiv2l,ENSG00000204351,ortholog_one2one,93.1782,96.549
Rangap1,ENSG00000100401,ortholog_one2one,88.4157,94.7189
Pex6,ENSG00000124587,ortholog_one2one,88.0612,92.0408
Tsku,ENSG00000182704,ortholog_one2one,84.136,88.6686
Frmpd1,ENSG00000070601,ortholog_one2one,76.5526,82.6996
Suv420h1,ENSG00000110066,ortholog_one2one,87.2316,92.9943
Aamdc,ENSG00000087884,ortholog_one2one,91.8033,94.2623
Wdr1,ENSG00000071127,ortholog_one2one,95.0495,98.5149
Gm3500,not found,,,
Kcnq5,ENSG00000185760,ortholog_one2one,95.6009,97.103
Lhfp,ENSG00000182508,ortholog_one2one,94.5455,98.6364
Abat,ENSG00000183044,ortholog_one2one,90.6,95.8
Rnf214,ENSG00000167257,ortholog_one2one,88.1935,90.4694
Hs2st1,ENSG00000153936,ortholog_one2one,97.4719,99.4382
Uchl1,ENSG00000154277,ortholog_one2one,95.0673,98.6547
Prom2,ENSG00000155066,ortholog_one2one,73.2614,84.2926
St13,ENSG00000100380,ortholog_one2one,94.3089,97.29
Icam1,ENSG00000090339,ortholog_one2one,53.0075,67.4812
Atrip,ENSG00000164053,ortholog_one2one,74.0834,81.4159
Cacna1g,ENSG00000006283,ortholog_one2one,94.6992,95.9613
Ywhag,ENSG00000170027,ortholog_one2one,100,100
Vamp4,ENSG00000117533,ortholog_one2one,92.9078,95.7447
Ctdspl2,ENSG00000137770,ortholog_one2one,97.2103,98.4979
Tmed9,ENSG00000184840,ortholog_one2one,93.617,94.4681
Rnf219,ENSG00000152193,ortholog_one2one,80.854,89.2562
Eif2b2,ENSG00000119718,ortholog_one2one,94.0171,98.2906
Esf1,ENSG00000089048,ortholog_one2one,80.8461,89.4242
Siva1,ENSG00000184990,ortholog_one2one,63.4286,72
Creg1,ENSG00000143162,ortholog_one2one,76.8182,87.2727
Gpnmb,ENSG00000136235,ortholog_one2one,71.25,83.5714
Alg1,ENSG00000033011,ortholog_one2many,79.9569,87.2845
Alg1,ENSG00000251287,ortholog_one2many,73.9535,80
Grn,ENSG00000030582,ortholog_one2one,74.7049,84.317
Ddost,ENSG00000244038,ortholog_one2one,94.9886,97.2665
