gene,dai_34276789,hamvas_30342483li_26030808,luo_36514862,luo_36514862,ambalavanan_25449221,hadchoul,torgerson_30113228,wang_23897914,ahmed_37839510,zasada_31445514,zasada_31445514,bharracharya_22723293,da_paepe_20718599,fulton_30459472,gong_32412065,pietrzyk_24194948,pietrzyk_24194948,pietrzyk_24194948,pietrzyk_24194948,shen_33093882,windhorst_37090732,bhattacharya_33552042,oji_mmuo_33177681,siddiah_37123538,tsotakos_35947545,yuon_chou_37507442,yuon_chou_37507442,yuon_chou_37507442,yuon_chou_37507442,yuon_chou_37507442,zasada_31445514,maic_score,contributors
WDR75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22435253,0,0,1.22435253,RNASEQ: Yuon_chou_37507442_deg_cord
TMEM92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224312043,0,0,1.224312043,RNASEQ: Yuon_chou_37507442_deg_cord
LINC01033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224271556,0,0,1.224271556,RNASEQ: Yuon_chou_37507442_deg_cord
FNTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224210826,0,0,1.224210826,RNASEQ: Yuon_chou_37507442_deg_cord
LOC105371712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224202467,0,0,0,1.224202467,RNASEQ: Yuon_chou_37507442_cpg_day28
AC244093.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224190583,0,0,1.224190583,RNASEQ: Yuon_chou_37507442_deg_cord
TTC9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22417034,0,0,1.22417034,RNASEQ: Yuon_chou_37507442_deg_cord
MT-TV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224150097,0,0,1.224150097,RNASEQ: Yuon_chou_37507442_deg_cord
LINC02245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224089368,0,0,1.224089368,RNASEQ: Yuon_chou_37507442_deg_cord
C10orf95-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224069125,0,0,1.224069125,RNASEQ: Yuon_chou_37507442_deg_cord
PRNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224048882,0,0,1.224048882,RNASEQ: Yuon_chou_37507442_deg_cord
ATAD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224028639,0,0,1.224028639,RNASEQ: Yuon_chou_37507442_deg_cord
ZFAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.168414118,0,1.224008396,0,0,1.224008396,RNASEQ: Yuon_chou_37507442_deg_cord
DEF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223988153,0,0,1.223988153,RNASEQ: Yuon_chou_37507442_deg_cord
ZNF248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223947668,0,0,1.223947668,RNASEQ: Yuon_chou_37507442_deg_cord
ENSG00000254006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223907182,0,0,1.223907182,RNASEQ: Yuon_chou_37507442_deg_cord
KIF5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22388694,0,0,1.22388694,RNASEQ: Yuon_chou_37507442_deg_cord
ENSG00000289459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223866697,0,0,1.223866697,RNASEQ: Yuon_chou_37507442_deg_cord
BTNL10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223846454,0,0,1.223846454,RNASEQ: Yuon_chou_37507442_deg_cord
TTC14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223826212,0,0,1.223826212,RNASEQ: Yuon_chou_37507442_deg_cord
USP10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.143575539,1.223805969,0,0,1.223805969,RNASEQ: Yuon_chou_37507442_deg_cord
LINC00200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223785727,0,0,1.223785727,RNASEQ: Yuon_chou_37507442_deg_cord
LCMT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223745242,0,0,1.223745242,RNASEQ: Yuon_chou_37507442_deg_cord
ENSG00000257322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223724999,0,0,1.223724999,RNASEQ: Yuon_chou_37507442_deg_cord
TRIM32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223704757,0,0,1.223704757,RNASEQ: Yuon_chou_37507442_deg_cord
COPB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223684514,0,0,1.223684514,RNASEQ: Yuon_chou_37507442_deg_cord
GJC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22364403,0,0,1.22364403,RNASEQ: Yuon_chou_37507442_deg_cord
PIGX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223623787,0,0,1.223623787,RNASEQ: Yuon_chou_37507442_deg_cord
NAT10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223603545,0,0,1.223603545,RNASEQ: Yuon_chou_37507442_deg_cord
ZNF141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223583303,0,0,1.223583303,RNASEQ: Yuon_chou_37507442_deg_cord
PXT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223522576,0,0,1.223522576,RNASEQ: Yuon_chou_37507442_deg_cord
ALG8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223502334,0,0,1.223502334,RNASEQ: Yuon_chou_37507442_deg_cord
FARS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223482092,0,0,1.223482092,RNASEQ: Yuon_chou_37507442_deg_cord
ZNF778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223441607,0,0,1.223441607,RNASEQ: Yuon_chou_37507442_deg_cord
NOP53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223401123,0,0,1.223401123,RNASEQ: Yuon_chou_37507442_deg_cord
GMPPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223360639,0,0,1.223360639,RNASEQ: Yuon_chou_37507442_deg_cord
LTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223340397,0,0,1.223340397,RNASEQ: Yuon_chou_37507442_deg_cord
ARAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223320155,0,0,1.223320155,RNASEQ: Yuon_chou_37507442_deg_cord
SUGT1P4-STRA6LP-CCDC180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223299913,0,0,1.223299913,RNASEQ: Yuon_chou_37507442_deg_cord
AP000253.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223279671,0,0,1.223279671,RNASEQ: Yuon_chou_37507442_deg_cord
SOCS3-DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223259429,0,0,1.223259429,RNASEQ: Yuon_chou_37507442_deg_cord
NR6A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223239187,0,0,1.223239187,RNASEQ: Yuon_chou_37507442_deg_cord
GOLGA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223218945,0,0,1.223218945,RNASEQ: Yuon_chou_37507442_deg_cord
TRAJ22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223198703,0,0,1.223198703,RNASEQ: Yuon_chou_37507442_deg_cord
RHBDF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223178461,0,0,1.223178461,RNASEQ: Yuon_chou_37507442_deg_cord
NBPF9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223137978,0,0,1.223137978,RNASEQ: Yuon_chou_37507442_deg_cord
DGAT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223097494,0,0,1.223097494,RNASEQ: Yuon_chou_37507442_deg_cord
AL033543.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223077252,0,0,1.223077252,RNASEQ: Yuon_chou_37507442_deg_cord
ZNF232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223057011,0,0,1.223057011,RNASEQ: Yuon_chou_37507442_deg_cord
MTHFD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223036769,0,0,1.223036769,RNASEQ: Yuon_chou_37507442_deg_cord
ROBO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222996286,0,0,1.222996286,RNASEQ: Yuon_chou_37507442_deg_cord
NHLRC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222955802,0,0,1.222955802,RNASEQ: Yuon_chou_37507442_deg_cord
BBS10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222935561,0,0,1.222935561,RNASEQ: Yuon_chou_37507442_deg_cord
TPST1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222874836,0,0,1.222874836,RNASEQ: Yuon_chou_37507442_deg_cord
SEPTIN9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169765208,1.222867623,0,0,0,1.222867623,RNASEQ: Yuon_chou_37507442_cpg_day28
TIMM44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222854594,0,0,1.222854594,RNASEQ: Yuon_chou_37507442_deg_cord
PSMB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222834353,0,0,1.222834353,RNASEQ: Yuon_chou_37507442_deg_cord
PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14434779,1.22279387,0,0,1.22279387,RNASEQ: Yuon_chou_37507442_deg_cord
DNAL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222773628,0,0,1.222773628,RNASEQ: Yuon_chou_37507442_deg_cord
ZNF143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222712904,0,0,1.222712904,RNASEQ: Yuon_chou_37507442_deg_cord
VPS52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222672421,0,0,1.222672421,RNASEQ: Yuon_chou_37507442_deg_cord
SLFN12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222631938,0,0,1.222631938,RNASEQ: Yuon_chou_37507442_deg_cord
RPL11P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222611697,0,0,1.222611697,RNASEQ: Yuon_chou_37507442_deg_cord
ENSG00000258620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222571214,0,0,1.222571214,RNASEQ: Yuon_chou_37507442_deg_cord
KCNK17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222550972,0,0,1.222550972,RNASEQ: Yuon_chou_37507442_deg_cord
EIF3G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222530731,0,0,1.222530731,RNASEQ: Yuon_chou_37507442_deg_cord
HMGN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222490248,0,0,1.222490248,RNASEQ: Yuon_chou_37507442_deg_cord
BTBD11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222449766,0,0,1.222449766,RNASEQ: Yuon_chou_37507442_deg_cord
POU5F1P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222429525,0,0,1.222429525,RNASEQ: Yuon_chou_37507442_deg_cord
B4GALT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222409283,0,0,1.222409283,RNASEQ: Yuon_chou_37507442_deg_cord
TIMM8B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222389042,0,0,1.222389042,RNASEQ: Yuon_chou_37507442_deg_cord
POT1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222368801,0,0,1.222368801,RNASEQ: Yuon_chou_37507442_deg_cord
CHURC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22234856,0,0,1.22234856,RNASEQ: Yuon_chou_37507442_deg_cord
TTLL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222328318,0,0,1.222328318,RNASEQ: Yuon_chou_37507442_deg_cord
PRTFDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222308077,0,0,1.222308077,RNASEQ: Yuon_chou_37507442_deg_cord
PTPRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.146249043,1.222287836,0,0,1.222287836,RNASEQ: Yuon_chou_37507442_deg_cord
SLC27A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222267595,0,0,1.222267595,RNASEQ: Yuon_chou_37507442_deg_cord
IGBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222247354,0,0,1.222247354,RNASEQ: Yuon_chou_37507442_deg_cord
GDF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222227113,0,0,1.222227113,RNASEQ: Yuon_chou_37507442_deg_cord
GCNT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22218663,0,0,1.22218663,RNASEQ: Yuon_chou_37507442_deg_cord
LINC02397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222166389,0,0,1.222166389,RNASEQ: Yuon_chou_37507442_deg_cord
ZNF740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222146148,0,0,1.222146148,RNASEQ: Yuon_chou_37507442_deg_cord
ARFRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222125907,0,0,1.222125907,RNASEQ: Yuon_chou_37507442_deg_cord
PTPRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222105666,0,0,1.222105666,RNASEQ: Yuon_chou_37507442_deg_cord
TSTD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.147985368,1.222085425,0,0,1.222085425,RNASEQ: Yuon_chou_37507442_deg_cord
ZFC3H1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222065184,0,0,1.222065184,RNASEQ: Yuon_chou_37507442_deg_cord
NEAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222044943,0,0,1.222044943,RNASEQ: Yuon_chou_37507442_deg_cord
HS3ST3B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222024702,0,0,1.222024702,RNASEQ: Yuon_chou_37507442_deg_cord
MAPK9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222004461,0,0,1.222004461,RNASEQ: Yuon_chou_37507442_deg_cord
SRPRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221984219,0,0,1.221984219,RNASEQ: Yuon_chou_37507442_deg_cord
GPNMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221963978,0,0,1.221963978,RNASEQ: Yuon_chou_37507442_deg_cord
POP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.160459103,0,1.221943737,0,0,1.221943737,RNASEQ: Yuon_chou_37507442_deg_cord
NDUFAF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221923496,0,0,1.221923496,RNASEQ: Yuon_chou_37507442_deg_cord
TRBV10-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221903255,0,0,1.221903255,RNASEQ: Yuon_chou_37507442_deg_cord
ENSG00000269176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221883014,0,0,1.221883014,RNASEQ: Yuon_chou_37507442_deg_cord
HEMK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221862774,0,0,1.221862774,RNASEQ: Yuon_chou_37507442_deg_cord
CIAO2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221842533,0,0,1.221842533,RNASEQ: Yuon_chou_37507442_deg_cord
SLC25A25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221741328,0,0,1.221741328,RNASEQ: Yuon_chou_37507442_deg_cord
SDHAP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221721087,0,0,1.221721087,RNASEQ: Yuon_chou_37507442_deg_cord
PI4KAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221660364,0,0,1.221660364,RNASEQ: Yuon_chou_37507442_deg_cord
MAP4K3-DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221640123,0,0,1.221640123,RNASEQ: Yuon_chou_37507442_deg_cord
ZNF671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221619883,0,0,1.221619883,RNASEQ: Yuon_chou_37507442_deg_cord
AC127540.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221599642,0,0,1.221599642,RNASEQ: Yuon_chou_37507442_deg_cord
SNX21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221579401,0,0,1.221579401,RNASEQ: Yuon_chou_37507442_deg_cord
MIR630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22155602,0,0,0,1.22155602,RNASEQ: Yuon_chou_37507442_cpg_day28
CBR3-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150976221,0,1.221538919,0,0,1.221538919,RNASEQ: Yuon_chou_37507442_deg_cord
CCDC171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221518678,0,0,1.221518678,RNASEQ: Yuon_chou_37507442_deg_cord
H3P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221498438,0,0,1.221498438,RNASEQ: Yuon_chou_37507442_deg_cord
GFRA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221478197,0,0,1.221478197,RNASEQ: Yuon_chou_37507442_deg_cord
ACRBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221457956,0,0,1.221457956,RNASEQ: Yuon_chou_37507442_deg_cord
GAPDHP43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221437715,0,0,1.221437715,RNASEQ: Yuon_chou_37507442_deg_cord
AC093423.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221417474,0,0,1.221417474,RNASEQ: Yuon_chou_37507442_deg_cord
LRRC56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221397234,0,0,1.221397234,RNASEQ: Yuon_chou_37507442_deg_cord
IGHV4-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221376993,0,0,1.221376993,RNASEQ: Yuon_chou_37507442_deg_cord
ADSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.170106137,1.202447754,1.221356752,0,0,1.221356752,RNASEQ: Yuon_chou_37507442_deg_cord
HCFC1R1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221336511,0,0,1.221336511,RNASEQ: Yuon_chou_37507442_deg_cord
INKA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221275789,0,0,1.221275789,RNASEQ: Yuon_chou_37507442_deg_cord
ANKMY2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221255548,0,0,1.221255548,RNASEQ: Yuon_chou_37507442_deg_cord
CEBPZOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221235308,0,0,1.221235308,RNASEQ: Yuon_chou_37507442_deg_cord
NEDD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153943568,0,1.221215067,0,0,1.221215067,RNASEQ: Yuon_chou_37507442_deg_cord
PPP1R16B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221194826,0,0,1.221194826,RNASEQ: Yuon_chou_37507442_deg_cord
TSPYL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.160433849,0,1.221174585,0,0,1.221174585,RNASEQ: Yuon_chou_37507442_deg_cord
TMEM87A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221154345,0,0,1.221154345,RNASEQ: Yuon_chou_37507442_deg_cord
PRKRIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221113863,0,0,1.221113863,RNASEQ: Yuon_chou_37507442_deg_cord
AC009237.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221073382,0,0,1.221073382,RNASEQ: Yuon_chou_37507442_deg_cord
FAM171A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.146922951,0,1.221053141,0,0,1.221053141,RNASEQ: Yuon_chou_37507442_deg_cord
ZNF20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221032901,0,0,1.221032901,RNASEQ: Yuon_chou_37507442_deg_cord
SNORA46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22101266,0,0,1.22101266,RNASEQ: Yuon_chou_37507442_deg_cord
USP40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220992419,0,0,1.220992419,RNASEQ: Yuon_chou_37507442_deg_cord
CCL3L3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220972179,0,0,1.220972179,RNASEQ: Yuon_chou_37507442_deg_cord
CDIN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220951938,0,0,1.220951938,RNASEQ: Yuon_chou_37507442_deg_cord
