gene,Nichols_24571919,Chen28689251,Bao_27137150,Bhaskaran_22911455,Chao27770432,Denervaud_26353077_down_ranked,Denervaud_26353077_up_ranked,Natarajan_28851267_down,Natarajan_28851267_up,Revhaug_31454811_down_ranked,Revhaug_31454811_up_ranked,Shrestha_33446917_down_,Shrestha_33446917_up,Al_mudares_37368978_female,Al_mudares_37368978_male,Bhattacharya_25150062,Cheng_31961470,Coarfa_28818871_female_down_day21_ranked,Coarfa_28818871_female_down_day7_ranked,Coarfa_28818871_female_up_day21_ranked,Coarfa_28818871_female_up_day7_ranked,Coarfa_28818871_male_down_day21,Coarfa_28818871_male_down_day7,Coarfa_28818871_male_up_day21,Coarfa_28818871_male_up_day7,Dong_36157523,Dravet_gounot_29287116_p21,Nitkin_32753701_24hr_unranked,Nitkin_32753701_6hr_unranked,Rao_37310763_ranked,x_dravet_gounot_29287116_p10,Hurskainen_33692365_endothelial,Hurskainen_33692365_epithelial,Hurskainen_33692365_stroma,Scaffa_34417156_ranked,maic_score,contributors
CMTM8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376398023,1.376398023,SCRNASEQ: Scaffa_34417156_ranked
BRD7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376379265,1.376379265,SCRNASEQ: Scaffa_34417156_ranked
NAXE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376341751,1.376341751,SCRNASEQ: Scaffa_34417156_ranked
C16orf89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376322994,1.376322994,SCRNASEQ: Scaffa_34417156_ranked
ID2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376229207,1.376229207,SCRNASEQ: Scaffa_34417156_ranked
PNO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376187196,0,0,0,0,0,1.376187196,RNASEQ: Rao_37310763_ranked
PA2G4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376154178,1.376154178,SCRNASEQ: Scaffa_34417156_ranked
RIOK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376135421,1.376135421,SCRNASEQ: Scaffa_34417156_ranked
HSD17B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.310405346,1.309510408,1.309032316,1.376079149,1.376079149,SCRNASEQ: Scaffa_34417156_ranked
RPS6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376060392,1.376060392,SCRNASEQ: Scaffa_34417156_ranked
USP25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376022877,1.376022877,SCRNASEQ: Scaffa_34417156_ranked
HPRT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37600412,1.37600412,SCRNASEQ: Scaffa_34417156_ranked
BCAP31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375966606,1.375966606,SCRNASEQ: Scaffa_34417156_ranked
CCDC86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375947848,1.375947848,SCRNASEQ: Scaffa_34417156_ranked
CA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375929091,1.375929091,SCRNASEQ: Scaffa_34417156_ranked
EIF3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375910334,1.375910334,SCRNASEQ: Scaffa_34417156_ranked
KRT79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375891577,1.375891577,SCRNASEQ: Scaffa_34417156_ranked
MBNL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375872819,1.375872819,SCRNASEQ: Scaffa_34417156_ranked
MAN2A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375854062,1.375854062,SCRNASEQ: Scaffa_34417156_ranked
RANBP3L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375842842,0,0,0,0,0,1.375842842,RNASEQ: Rao_37310763_ranked
PTBP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375835305,1.375835305,SCRNASEQ: Scaffa_34417156_ranked
TKT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375816547,1.375816547,SCRNASEQ: Scaffa_34417156_ranked
LLPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37579779,1.37579779,SCRNASEQ: Scaffa_34417156_ranked
SFR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375760276,1.375760276,SCRNASEQ: Scaffa_34417156_ranked
APOBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375728856,0,0,0,0,0,1.375728856,RNASEQ: Rao_37310763_ranked
VPS26A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375722761,1.375722761,SCRNASEQ: Scaffa_34417156_ranked
MPC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375666489,1.375666489,SCRNASEQ: Scaffa_34417156_ranked
PLSCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375628975,1.375628975,SCRNASEQ: Scaffa_34417156_ranked
MTRF1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375615267,0,0,0,0,0,1.375615267,RNASEQ: Rao_37310763_ranked
SERPINB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375553946,1.375553946,SCRNASEQ: Scaffa_34417156_ranked
BLMH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375497674,1.375497674,SCRNASEQ: Scaffa_34417156_ranked
MTHFD1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375389276,0,0,0,0,0,1.375389276,RNASEQ: Rao_37310763_ranked
PSMC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375366373,1.375366373,SCRNASEQ: Scaffa_34417156_ranked
SERPING1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311081153,1.310231961,1.309928615,1.375347616,1.375347616,SCRNASEQ: Scaffa_34417156_ranked
UBE2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375328859,1.375328859,SCRNASEQ: Scaffa_34417156_ranked
ISLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375310101,1.375310101,SCRNASEQ: Scaffa_34417156_ranked
CAPN6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375291344,1.375291344,SCRNASEQ: Scaffa_34417156_ranked
TAOK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375276871,0,0,0,0,0,1.375276871,RNASEQ: Rao_37310763_ranked
FSCN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375272587,1.375272587,SCRNASEQ: Scaffa_34417156_ranked
C1orf53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31869589,1.318032528,1.31917931,1.37525383,1.37525383,SCRNASEQ: Scaffa_34417156_ranked
AKT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375235072,1.375235072,SCRNASEQ: Scaffa_34417156_ranked
SHISA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375216315,1.375216315,SCRNASEQ: Scaffa_34417156_ranked
MRPL38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375164857,0,0,0,0,0,1.375164857,RNASEQ: Rao_37310763_ranked
ANKRD13A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375103771,1.375103771,SCRNASEQ: Scaffa_34417156_ranked
FBN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308711067,1.307774782,1.306940951,1.375085014,1.375085014,SCRNASEQ: Scaffa_34417156_ranked
MYOF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375066257,1.375066257,SCRNASEQ: Scaffa_34417156_ranked
C11orf95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375053234,0,0,0,0,0,1.375053234,RNASEQ: Rao_37310763_ranked
RCN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3750475,1.3750475,SCRNASEQ: Scaffa_34417156_ranked
STBD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374991228,1.374991228,SCRNASEQ: Scaffa_34417156_ranked
RHOJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374934956,1.374934956,SCRNASEQ: Scaffa_34417156_ranked
SENP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374916199,1.374916199,SCRNASEQ: Scaffa_34417156_ranked
DCTN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374878684,1.374878684,SCRNASEQ: Scaffa_34417156_ranked
GPHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37484117,1.37484117,SCRNASEQ: Scaffa_34417156_ranked
EML4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374822412,1.374822412,SCRNASEQ: Scaffa_34417156_ranked
FKBP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374803655,1.374803655,SCRNASEQ: Scaffa_34417156_ranked
PFDN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374784898,1.374784898,SCRNASEQ: Scaffa_34417156_ranked
U2AF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374766141,1.374766141,SCRNASEQ: Scaffa_34417156_ranked
ATF5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374747383,1.374747383,SCRNASEQ: Scaffa_34417156_ranked
BRINP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374728626,1.374728626,SCRNASEQ: Scaffa_34417156_ranked
S100A14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374720692,0,0,0,0,0,1.374720692,RNASEQ: Rao_37310763_ranked
LRRC17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374709869,1.374709869,SCRNASEQ: Scaffa_34417156_ranked
PRELID1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374691112,1.374691112,SCRNASEQ: Scaffa_34417156_ranked
MTX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311499964,1.310651241,1.310404429,1.374672354,1.374672354,SCRNASEQ: Scaffa_34417156_ranked
TWSG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374653597,1.374653597,SCRNASEQ: Scaffa_34417156_ranked
CSNK2A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307016788,1.306029405,1.304882782,1.374616083,1.374616083,SCRNASEQ: Scaffa_34417156_ranked
PREB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374610616,0,0,0,0,0,1.374610616,RNASEQ: Rao_37310763_ranked
SRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374597325,1.374597325,SCRNASEQ: Scaffa_34417156_ranked
BTF3L4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374578568,1.374578568,SCRNASEQ: Scaffa_34417156_ranked
MRPL54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374559811,1.374559811,SCRNASEQ: Scaffa_34417156_ranked
PSMA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374541054,1.374541054,SCRNASEQ: Scaffa_34417156_ranked
MESD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374522296,1.374522296,SCRNASEQ: Scaffa_34417156_ranked
TCEAL8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374503539,1.374503539,SCRNASEQ: Scaffa_34417156_ranked
CERK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374484782,1.374484782,SCRNASEQ: Scaffa_34417156_ranked
TIMP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374466024,1.374466024,SCRNASEQ: Scaffa_34417156_ranked
BRK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374447267,1.374447267,SCRNASEQ: Scaffa_34417156_ranked
RALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374409753,1.374409753,SCRNASEQ: Scaffa_34417156_ranked
IRX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374391614,0,0,0,0,0,1.374391614,RNASEQ: Rao_37310763_ranked
SVBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374390995,1.374390995,SCRNASEQ: Scaffa_34417156_ranked
B4GALT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374297209,1.374297209,SCRNASEQ: Scaffa_34417156_ranked
DPM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374278452,1.374278452,SCRNASEQ: Scaffa_34417156_ranked
SLIRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374259695,1.374259695,SCRNASEQ: Scaffa_34417156_ranked
CTNNA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374240937,1.374240937,SCRNASEQ: Scaffa_34417156_ranked
SMARCE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37422218,1.37422218,SCRNASEQ: Scaffa_34417156_ranked
CDK7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374184666,1.374184666,SCRNASEQ: Scaffa_34417156_ranked
R3HDM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374174135,0,0,0,0,0,1.374174135,RNASEQ: Rao_37310763_ranked
ARL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374147151,1.374147151,SCRNASEQ: Scaffa_34417156_ranked
RHOBTB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374109636,1.374109636,SCRNASEQ: Scaffa_34417156_ranked
ADH5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374090879,1.374090879,SCRNASEQ: Scaffa_34417156_ranked
SMAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32351221,1.323171152,1.325099312,1.374072122,1.374072122,SCRNASEQ: Scaffa_34417156_ranked
DPF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374065964,0,0,0,0,0,1.374065964,RNASEQ: Rao_37310763_ranked
NDRG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374053365,1.374053365,SCRNASEQ: Scaffa_34417156_ranked
SPCS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374034607,1.374034607,SCRNASEQ: Scaffa_34417156_ranked
PRDX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37401585,1.37401585,SCRNASEQ: Scaffa_34417156_ranked
MRPL30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.323112437,1.322742121,1.324590302,1.373978336,1.373978336,SCRNASEQ: Scaffa_34417156_ranked
GDI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373959578,1.373959578,SCRNASEQ: Scaffa_34417156_ranked
MYO6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373940821,1.373940821,SCRNASEQ: Scaffa_34417156_ranked
CDC16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373884549,1.373884549,SCRNASEQ: Scaffa_34417156_ranked
RBBP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373865792,1.373865792,SCRNASEQ: Scaffa_34417156_ranked
Zfp955a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373850751,0,0,0,0,0,1.373850751,RNASEQ: Rao_37310763_ranked
RAB2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373847035,1.373847035,SCRNASEQ: Scaffa_34417156_ranked
UBTF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373828278,1.373828278,SCRNASEQ: Scaffa_34417156_ranked
CCT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37380952,1.37380952,SCRNASEQ: Scaffa_34417156_ranked
PIN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373790763,1.373790763,SCRNASEQ: Scaffa_34417156_ranked
GPX7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373772006,1.373772006,SCRNASEQ: Scaffa_34417156_ranked
MOCS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373753248,1.373753248,SCRNASEQ: Scaffa_34417156_ranked
CBR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373734491,1.373734491,SCRNASEQ: Scaffa_34417156_ranked
MRPS24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373696977,1.373696977,SCRNASEQ: Scaffa_34417156_ranked
KDM7A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373678219,1.373678219,SCRNASEQ: Scaffa_34417156_ranked
REST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373640705,1.373640705,SCRNASEQ: Scaffa_34417156_ranked
LGR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373637034,0,0,0,0,0,1.373637034,RNASEQ: Rao_37310763_ranked
COPZ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373621948,1.373621948,SCRNASEQ: Scaffa_34417156_ranked
PHB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37360319,1.37360319,SCRNASEQ: Scaffa_34417156_ranked
AP2S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373584433,1.373584433,SCRNASEQ: Scaffa_34417156_ranked
UBE2R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373528161,1.373528161,SCRNASEQ: Scaffa_34417156_ranked
MRPL27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373509404,1.373509404,SCRNASEQ: Scaffa_34417156_ranked
NDUFV2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373490647,1.373490647,SCRNASEQ: Scaffa_34417156_ranked
LAMTOR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373453132,1.373453132,SCRNASEQ: Scaffa_34417156_ranked
SF3B6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373434375,1.373434375,SCRNASEQ: Scaffa_34417156_ranked
MRPS14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.318001045,1.317349979,1.318294076,1.373415618,1.373415618,SCRNASEQ: Scaffa_34417156_ranked
UBTD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37339686,1.37339686,SCRNASEQ: Scaffa_34417156_ranked
PNKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.321579971,1.321113753,1.322698115,1.373340589,1.373340589,SCRNASEQ: Scaffa_34417156_ranked
SPTSSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373321831,1.373321831,SCRNASEQ: Scaffa_34417156_ranked
SFRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373319245,0,0,0,0,0,1.373319245,RNASEQ: Rao_37310763_ranked
