,,,,,,,,,,FRMPD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRMT10B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EXOSC3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SHB,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ALDH1B1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IGFBPL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ANKRD18A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM252,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PIP5K1B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PRKACG,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FXN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TJP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM189A2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,APBA1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PTAR1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf135,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MAMDC2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SMC5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KLF9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRPM3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf57,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GDA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ALDH1A1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRPM6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NMRK1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PCSK5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GCNT1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PRUNE2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,VPS13A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GNA14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CEP78,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PSAT1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TLE4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TLE1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPATA31D1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RASEF,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FRMD3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IDNK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KIF27,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf64,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RMI1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC28A3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NTRK2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AGTPBP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NAA35,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GOLM1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf153,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZCCHC6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf170,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DAPK1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CTSL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPATA31E1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CDK20,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NXNL2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LOC286238,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf47,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,S1PR3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SHC3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SECISBP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SEMA4D,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SYK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NFIL3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ROR2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPTLC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IARS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NOL8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CENPP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OGN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OMD,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ASPN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ECM2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IPPK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BICD2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF484,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FGD3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SUSD3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf89,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NINJ1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WNK2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf129,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM120AOS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM120A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PHF2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BARX1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PTPDC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF169,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FBP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FBP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FANCC,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PTCH1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ERCC6L2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HSD17B3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC35D2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF367,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CDC14B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AAED1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF510,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF782,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf174,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TDRD7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMOD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TSTD2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NCBP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,XPA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf156,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HEMGN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ANP32B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NANS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRIM14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CORO2A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBC1D2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GABBR2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ANKS6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GALNT12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,COL15A1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ALG2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NR4A3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STX17,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,INVS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TEX10,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MSANTD3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEFF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MURC,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BAAT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MRPL50,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF189,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ALDOB,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM246,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GRIN3A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CYLC2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SMC2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR13F1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR13C4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR13C3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR13C8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR13C5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR13C2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR13C9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR13D1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NIPSNAP3A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NIPSNAP3B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ABCA1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC44A1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FSD1L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FKTN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TAL2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM38B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF462,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RAD23B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KLF4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ACTL7B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ACTL7A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IKBKAP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM206A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CTNNAL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM245,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FRRS1L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EPB41L4B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PTPN3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PALM2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PALM2-AKAP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf152,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TXNDC8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SVEP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MUSK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR2K2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KIAA0368,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PTGR1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DNAJC25,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf84,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UGCG,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SUSD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PTBP3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HSDL2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SNX30,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC46A2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF883,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZFP37,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FKBP15,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC31A1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RNF183,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WDR31,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BSPRY,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HDHD3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ALAD,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf43,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RGS3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF618,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AMBP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KIF12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,COL27A1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ORM1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ORM2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AKNA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DFNB31,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ATP6V1G1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LOC100505478,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TNFSF15,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TNC,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,01-Dec,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PAPPA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ASTN2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRIM32,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TLR4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DBC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CDK5RAP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MEGF9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PSMD5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PHF19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRAF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CNTRL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GSN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STOM,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DAB2IP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TTLL11,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MORN5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LHX6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MRRF,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PTGS1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1J1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1J2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1N1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1N2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1L8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1Q1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1B1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1L1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1L3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1L4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1L6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR5C1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1K1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PDCL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RC3H2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZBTB6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZBTB26,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RABGAP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STRBP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CRB2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DENND1A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NEK6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PSMB7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GPR144,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NR5A1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OLFML2A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WDR38,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RPL35,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GOLGA1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SCAI,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RABEPK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GAPVD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MVB12B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LMX1B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RALGPS1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GARNL3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC2A8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF79,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRSAM1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM129B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf117,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PTRH1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TTC16,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TOR2A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SH2D3C,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FPGS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ENG,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AK1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ST6GALNAC6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PIP5KL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DPM2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM102A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NAIF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC25A25,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PTGES2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LCN2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CIZ1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GOLGA2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SWI5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRUB2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,COQ4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC27A4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,URM1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CERCAM,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ODF2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GLE1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPTAN1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WDR34,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PKN3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZDHHC12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZER1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBC1D13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ENDOG,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf114,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCBL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRRC8A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PHYHD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DOLK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NUP188,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SH3GLB2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM73B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CRAT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PPP2R4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IER5L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf106,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf50,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ASB6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PRRX2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PTGES,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TOR1A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,USP20,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FNBP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GPR107,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FUBP3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EXOSC2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ABL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,QRFP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FIBCD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LAMC3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AIF1L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NUP214,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM78A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PPAPDC3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PRRC2B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,POMT1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UCK1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MED27,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NTNG2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SETX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TTF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf171,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BARHL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DDX31,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GTF3C4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AK8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TSC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GFI1B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GTF3C5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CEL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RALGDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GBGT1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OBP2B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SURF6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MED22,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SURF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SURF2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf96,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,REXO4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ADAMTS13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CACFD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC2A6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM8C,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ADAMTSL2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DBH,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SARDH,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,VAV2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BRD3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RXRA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,COL5A1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FCN2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FCN1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf62,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PPP1R26,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf116,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MRPS2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LCN1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OBP2A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GLT6D1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LCN9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SOHLH1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KCNT1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CAMSAP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UBAC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LHX3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,QSOX2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GPSM1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DNLZ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CARD9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SNAPC4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SDCCAG3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PMPCA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,INPP5E,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SEC16A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C9orf163,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NOTCH1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EGFL7,,,,,,,,,,,,,,,,,,,,
