gene,maic_score
ABLIM2,1.363927661
TAF1B,1.36390133
APPL1,1.363883941
RAB3IL1,1.363824104
PLEKHG3,1.363815685
CRACR2A,1.363790615
HLA-A,1.363782322
SH3BP2,1.363757628
TMEM267,1.363725135
COX7A1,1.363709071
PCNT,1.363693129
SERPIND1,1.363677306
GATB,1.363630548
SYN3,1.363622858
ELP1,1.363615196
SUCLG1,1.363607564
PLAC9,1.36359996
Ctla2b,1.36357732
ZMAT1,1.36356983
SLC29A2,1.363562368
FGF9,1.363554934
SPDYA,1.363532801
FIP1L1,1.363496465
STIMATE-MUSTN1,1.36348928
ANKRD54,1.363460808
CDC42SE1,1.363453757
NSUN5,1.363446733
RHOBTB1,1.363439735
RTL9,1.363432763
KHNYN,1.363405138
TAB2,1.363391482
ARSI,1.363377927
DUSP3,1.363364475
USP10,1.363357787
CCDC89,1.363351124
TMEM25,1.363344487
VIPR1,1.363337874
ADCY4,1.363331286
SLC6A2,1.363324723
SCIN,1.363292276
RECQL,1.3632731
SPIB,1.36325414
ALOX5,1.363247868
MN1,1.363229192
SLC5A8,1.363216858
NPTXR,1.363210726
CCDC9,1.363204617
SYNC,1.363192468
GINS3,1.363186428
CXXC4,1.36318041
NR1H2,1.363174416
POLRMT,1.363162494
DUSP26,1.363156566
ABCC5,1.363144779
DEGS2,1.36313308
PLPPR2,1.363121468
FRAT1,1.363109945
ENTPD7,1.363104215
ZNF274,1.363098507
C4orf46,1.36307589
SMIM4,1.363070289
BIN2,1.363064709
PLEKHJ1,1.36305915
SLC41A3,1.363042598
CXorf65,1.363031667
SH3D21,1.363026233
FBXO34,1.363020818
SNX15,1.363010051
SARAF,1.362988759
NR2C1,1.362952262
C10orf71,1.362947126
NUDT7,1.36294201
TMPRSS4,1.362921737
ARHGEF38,1.362906731
DNAH17,1.362901767
SLC16A3,1.362891895
MSH6,1.362882097
EGR2,1.362872372
SOBP,1.362853142
MFSD1,1.362848379
CIB2,1.362838908
IL5RA,1.362834199
MACROD1,1.362824835
FAM199X,1.36281092
INPPL1,1.36280173
POP4,1.362788075
MGAM,1.362779057
LCMT1,1.362770107
RNF5,1.362761224
NIPAL4,1.362756807
ERG28,1.362743658
CD79A,1.362739307
OCIAD1,1.362730656
KDM6A,1.362726355
LRTOMT,1.36270931
RANBP10,1.362684221
CDH8,1.362680095
SNRNP48,1.362675984
PWWP3B,1.362671888
ANKRD27,1.362667808
ZFP37,1.362663743
Emr4,1.362655659
ZNF423,1.36265164
RHBDL3,1.362647636
LMTK3,1.362643647
SLC30A6,1.36263177
SSTR2,1.362620027
DIPK2B,1.362616142
LARP1,1.362612272
NT5DC1,1.362608416
PABPN1,1.362600748
SLC25A34,1.362596935
TMEM140,1.362589353
YIPF2,1.362585584
CREBZF,1.36257436
CLK2,1.362563262
WNK4,1.362555933
AK5,1.362548659
ALAS2,1.36253785
ILVBL,1.362534274
SEC22C,1.362530712
SPTB,1.362527163
VAMP3,1.362523627
C12orf43,1.362520105
HSPB2,1.362509617
SLC17A9,1.362492399
RAD9B,1.362488995
DROSHA,1.362478857
CEP44,1.362475503
SPINDOC,1.362462213
ERMAP,1.362452376
TM9SF2,1.362449122
MBOAT7,1.36244265
TWNK,1.362436226
BORA,1.362433033
ASIC1,1.362429851
SGSM3,1.362420378
BRPF1,1.362414122
SNX8,1.362411012
ABCG2,1.362407913
NME9,1.362404826
ACAD11,1.36240175
ATXN2L,1.362392593
CCAR2,1.362386545
SPNS2,1.362377559
KSR1,1.362374586
MRNIP,1.362371624
HEMK1,1.362368674
ZNF346,1.362365734
PRPF38B,1.362359888
SETD1A,1.362354086
ZNF253,1.36233694
RUSF1,1.362334119
POM121,1.36233131
MPPE1,1.362328511
Marveld3,1.362322944
DNAJC4,1.362320176
SLC25A22,1.362317419
CAPN5,1.362311936
TBK1,1.362309209
OAS3,1.362303788
METRNL,1.362301092
CHPT1,1.362295731
CA9,1.36228513
PLCD3,1.362282504
SYT15,1.362274687
KPTN,1.3622721
SYTL1,1.362269524
IFITM10,1.362259314
LNX1,1.362256786
ARHGAP8,1.362254267
ZNF23,1.362251757
Ces2e,1.362246766
NPLOC4,1.362244285
MKX,1.362241813
CEP55,1.36223935
DENND5B,1.362236897
ARHGEF6,1.362234452
LACC1,1.362229591
FAM13A,1.362224767
STING1,1.362217598
PLXNA3,1.362215226
DMXL2,1.362210509
KHSRP,1.362201182
LILRB1,1.362198871
MCCC1,1.36219657
ZNF512B,1.362194277
AZIN1,1.362191993
FRK,1.362185192
NEDD4L,1.362182942
MMRN1,1.362174026
WFDC13,1.362169618
AXIN2,1.362167427
ANKLE1,1.362163068
COX18,1.362160901
ZNF219,1.362158742
FZD10,1.362154449
DPP9,1.362150188
RIDA,1.362145959
PLCD1,1.362139674
CRTC2,1.362137595
TUBB2B,1.362135524
SPATA6,1.362131405
ACOT6,1.362125284
CCNH,1.362121241
ENDOD1,1.362119231
UBR2,1.362117229
AIFM2,1.362115234
ATXN2,1.362111267
SUMF1,1.362105372
ST3GAL2,1.362103421
USP36,1.362101478
CYS1,1.362099542
PAGR1,1.362095693
NLRC3,1.362093779
PCDHGA2,1.362091872
PCTP,1.36208808
MEPCE,1.362086194
SSX2IP,1.362082445
NFYB,1.362076873
CNDP2,1.362075029
TRPT1,1.362071363
GK5,1.362069541
USP42,1.362067725
MCAT,1.362065916
GNPTAB,1.362064113
EXOC1,1.362060529
PNPLA2,1.362056972
NFKBIB,1.362053441
ENTPD4,1.362051685
IRF2,1.362048194
PLCB3,1.362046458
TRIM26,1.362043006
Zfp959,1.36204129
WDR45,1.36203958
PANX1,1.362034489
UPF3B,1.362027789
PI4KB,1.362019555
MFAP3L,1.362017926
ITFG2,1.362014688
ZNF414,1.362013078
DHRS7C,1.362011474
C18orf54,1.362009876
SART3,1.362006697
MMS22L,1.362005117
LHB,1.362001975
LNX2,1.361997305
NLRC5,1.36199576
PGAP3,1.361991159
MFSD8,1.361988121
LRRCC1,1.361986611
VPS35L,1.361983606
H6PD,1.361982113
POLR1C,1.361977665
SERPINF1,1.361976194
SLC39A14,1.361973268
YY1,1.361971813
HAP1,1.361968919
LOXL3,1.36196462
SLC16A13,1.361963197
ZNF620,1.36196178
TNRC6C,1.361960368
CAMTA2,1.361958962
THOP1,1.361956164
CNP,1.361952007
SUSD2,1.361950632
C6orf136,1.361946537
ZNF182,1.361942488
CYSLTR1,1.361941149
OTUD3,1.361939814
SCIMP,1.361938484
CCNY,1.36193716
MED24,1.36193584
UBC,1.361934525
ANKH,1.361931911
MANBA,1.361930611
PALB2,1.361929316
PHYKPL,1.361924183
FAM220A,1.361919127
CALHM5,1.361917875
DOCK5,1.361916628
ENTPD3,1.361915385
RBMX2,1.361911684
GNGT2,1.36190924
PPP5C,1.361908025
DYDC2,1.361905609
HLA-DQA1,1.36190321
SSBP4,1.361898466
MYLK3,1.361897291
SYT9,1.361891483
RHBDD3,1.361890334
LZTS2,1.36188919
CPB1,1.361888049
NDUFS5,1.361885782
TNIP2,1.361884654
ERRFI1,1.361882412
ARNTL2,1.361881297
RARA,1.361880187
FBXL16,1.361877978
GNPTG,1.36187688
UBN2,1.361872528
Zfp788,1.361870376
2900026A02Rik,1.361869306
ERMP1,1.36186824
NACAD,1.361867178
XXYLT1,1.361866121
MTTP,1.361865067
ZBTB46,1.361864017
CCNL1,1.361862971
PLA2G4B,1.36186089
SLC8B1,1.361859856
ITPKC,1.361856776
RPGRIP1L,1.361855757
GPBP1L1,1.361854742
A530064D06Rik,1.36185373
EVA1A,1.361852723
SEC24A,1.36184873
PFKFB4,1.361847741
NOC2L,1.361846755
MRPL3,1.361845774
OVOL1,1.361844796
AQP9,1.361843822
HPF1,1.361839005
MTIF3,1.361835215
WDHD1,1.361834277
BRDT,1.36183241
BEND3,1.361831482
MAP3K7,1.361828719
HINFP,1.361827805
TLCD1,1.361826894
INTS13,1.361825986
PTPN3,1.361825082
CSRNP1,1.361823284
PRR7,1.36182239
ASPA,1.3618215
PLPP5,1.361815358
DNAJB9,1.361814493
SLC15A1,1.361812774
PIK3CB,1.361811919
PLEKHG6,1.361811068
TMEM64,1.361809374
TRMT12,1.361808532
SYT7,1.361805195
CNOT3,1.361804368
CPSF4,1.361802725
VPS51,1.361801907
Mmgt2,1.361801093
ADAM5,1.361797866
CPEB1,1.361797067
GPRASP1,1.3617939
TAF1C,1.361790007
CECR2,1.361789237
FAM53A,1.361787705
PTPN2,1.36178543
PELP1,1.361784677
TRIM23,1.361782435
USP48,1.361780954
COG2,1.361780218
ZSWIM4,1.361779484
ISYNA1,1.361778754
C7orf26,1.361776578
RBBP4,1.36177514
USP27X,1.361774426
ORC3,1.361773005
NAPRT,1.361772298
MYCL,1.361770194
KCNQ1,1.361765374
CTIF,1.361764696
AMD1,1.36176402
ZNF654,1.361763347
ARHGAP10,1.361762676
DUSP7,1.361760679
ACVR2B,1.361759359
HADHA,1.361758704
USB1,1.361757399
RAPGEF5,1.36175675
PPBP,1.361756104
CHRNB2,1.36175546
CNGB1,1.36175418
DDX52,1.361752909
NRIP3,1.361752277
SFT2D3,1.361751647
AMN1,1.361749772
KLHL2,1.361748534
SCHIP1,1.361746693
AKR1B1,1.361746084
MIF4GD,1.361745478
DR1,1.361743671
DNAI1,1.361743074
DCAF1,1.361741885
ISY1-RAB43,1.361741294
SYT6,1.361739534
TLCD4,1.361738951
WNT9A,1.361738371
AFG3L1P,1.361737793
GLUD1,1.361736643
ZNF189,1.361736072
ASF1B,1.361735502
FAM32A,1.361734935
SCG3,1.361733245
TCP11,1.361732686
MARK3,1.361732129
4430402I18Rik,1.361731021
CA11,1.361730471
CTSK,1.361729375
SLC46A1,1.361728288
CCL28,1.361727747
INCENP,1.361726137
KRAS,1.361725604
BCORL1,1.361723493
CREM,1.36172193
REEP1,1.361721413
CDK5R1,1.361720384
AP3D1,1.361719873
SIDT2,1.361719363
AAGAB,1.361715354
DGKB,1.36171437
HERPUD1,1.361713394
CYREN,1.361712424
NFE2,1.361711942
JMJD6,1.361711462
H2AC6,1.361710507
CENPT,1.361710032
TTC27,1.361709559
ZNF667,1.361708618
EMC2,1.361707219
DTX3,1.361706295
SWAP70,1.361705836
TK1,1.361705378
SMAD7,1.361704922
AURKB,1.361703115
HS3ST6,1.361702667
SEMA7A,1.361702221
AUP1,1.36169958
TNRC18,1.361699145
SIKE1,1.361698281
GPATCH8,1.361697851
ERLIN1,1.361697423
UBAP2,1.361696571
N4BP1,1.361695305
OIT3,1.361694469
DIPK1A,1.361694053
DDX39A,1.361691997
CLEC1B,1.361691591
IMMP2L,1.361689182
CNTLN,1.361688785
ZNF174,1.361688391
CCM2,1.361687997
LAYN,1.361687215
CAMK2N2,1.361686826
POLG,1.361686438
FYB1,1.361686052
TREML2,1.361685283
VARS1,1.361684142
VPS41,1.361683387
B4GALT1,1.361683012
ACACB,1.361682267
GABRE,1.361681526
ZSCAN18,1.361680791
APOOL,1.361680061
SGMS2,1.361679699
INSYN1,1.361678618
ECI1,1.361677904
MORC1,1.361676844
SYT10,1.361675447
DNAJC14,1.361674757
SLC37A4,1.36167373
REP15,1.361673052
Zfp59,1.361672715
PARP8,1.361672045
SFSWAP,1.361671711
WDR61,1.361671048
NFATC1,1.36167039
CCDC149,1.361670062
MARCHF3,1.361669736
GPR108,1.361669411
SDSL,1.361669087
TLR1,1.361668765
PARD6G,1.361668443
Gm5141,1.361667169
FAM53C,1.361666539
CPEB3,1.361666226
ZNRF1,1.361665913
TXLNA,1.361665602
ZNF519,1.361664984
ESM1,1.36166376
CORO6,1.361663457
LHX5,1.361663155
RFX4,1.29974736
NXNL1,1.298750227
DRD1,1.296755959
CAPN9,1.294761692
CXCL5,1.293764558
CCR8,1.291770291
OTOP1,1.288487161
EPGN,1.288487141
PRSS57,1.288487131
ESRRB,1.288487121
Cyp2d26,1.288487111
CRYBB1,1.288487101
CEBPE,1.288487091
UGT1A1,1.247782729
MPO,1.247782719
TPSG1,1.247782709
TFAP2C,1.247782689
ACER1,1.247782679
GABRA1,1.247782659
GJD2,1.247782649
CEACAM19,1.247782639
SLC22A2,1.150285974
GNB3,1.150285964
HAPLN2,1.150285954
TCERG1L,1.150285944
FXYD4,1.150285934
Rhox5,1.150285924
COL22A1,1.150285904
ADRA2A,1.150285894
MAS1,1.150285884
MIR30E,1.000000586
MIR23B,1.000000576
MIR451A,1.000000566
MIR449A,1.000000556
MIR708,1.000000546
MIR362,1.000000536
MIR17,1.000000526
MIR141,1.000000516
MIR31,1.000000506
MIR130A,1.000000496
MIR22,1.000000486
MIR148A,1.000000476
MIR146A,1.000000466
MIR493,1.000000456
MIR27A,1.000000446
MIR568,1.000000436
MIR326,1.000000426
MIR100,1.000000416
MIR412,1.000000406
MIR411,1.000000399
MIR144,1.000000396
MIR455,1.000000389
MIR136,1.000000386
MIR208A,1.000000379
LILRB2,1.000000376
MIR150,1.000000369
MIR425,1.000000366
MIR183,1.000000359
MIR25,1.000000356
MIR122,1.000000349
MIR342,1.000000346
MIR214,1.000000339
MIR423,1.000000336
MIR499A,1.000000329
MIR221,1.000000326
MIR200A,1.000000319
MIR204,1.000000316
MIR191,1.000000299
MIR532,1.000000296
MIR222,1.000000289
MIR103A1,1.000000286
MIR377,1.000000279
MIR542,1.000000276
MIR1193,1.000000269
MIR544A,1.000000259
MIR328,1.000000256
MIR181D,1.000000246
MIR488,1.000000239
MIR151A,1.000000236
MIR378B,1.000000229
MIR154,1.000000219
MIR140,1.000000216
MIR433,1.000000209
MIR181A2,1.000000206
MIR216B,1.000000199
MIR541,1.000000196
MIR139,1.000000189
MIR127,1.000000186
MIR1249,1.000000179
MIR184,1.000000176
MIR26A1,1.000000159
MIR363,1.000000149
MIR202,1.000000139
MIR34C,1.000000129
